"PLT_CN","LAT","LON","INVYR","JJSPEI","WYSPEI","DecTMIN","DecTMINa","JulTMAX","JulTMAXa","PPT","PPTa"
37262457010690,36.992226,-106.624779,2010,-0.36104765459895,0.201034818376814,-11.1175998687744,0.482400512695313,24.4774997711182,1.15750007629395,685.18893737793,-98.0910919189453
37262521010690,36.772528,-106.237534,2010,-0.371297391247936,0.649971245694906,-11.3288001060486,0.0711995124816896,21.8435998916626,1.37360057830811,724.816036987305,-97.9339630126953
37262723010690,36.005816,-106.443911,2010,-0.297689412534237,0.895708757970068,-10.6610999107361,0.018900394439697,22.5870998382568,1.70710067749023,681.74423828125,-98.0957275390625
37262966010690,35.827475,-106.439937,2010,-0.817314764857292,-0.287187844933942,-9.37320008277892,0.106799459457396,23.7339002609253,1.03389949798584,574.717626953125,-100.192407226563
37263627010690,35.762977,-105.585473,2010,-0.78538122177124,0.913255146571568,-9.62940006256103,0.210600090026856,21.0875,0.737499618530274,794.867132568359,-122.752862548828
37263658010690,35.875014,-105.726045,2010,-0.0455177485942841,0.940024137496948,-10.2308001518249,0.179199695587158,21.4769002914429,0.746900749206544,792.576342773438,-104.813671875
37264348010690,36.868789,-105.33544,2010,-0.209121436998248,0,-12.2301999092102,0.129799747467042,20.011199760437,1.15119915008545,701.573834228516,-42.6761657714843
37264364010690,36.732595,-105.452414,2010,0.0174626141786578,0.0904941037297248,-11.1814999580383,0.108500003814697,22.7875001907349,0.99749927520752,630.429824829101,-37.8502044677735
37264380010690,36.59565,-105.498248,2010,-0.0133987754583365,-0.112995305657386,-10.5876000404358,0.0824000358581541,23.9822998046875,0.952299118041992,671.1693359375,-46.7606567382812
37264427010690,36.096773,-105.555547,2010,-0.217431451380253,0.303979685716331,-10.9799998283386,0.299999904632568,20.4143003463745,1.04429950714111,938.780041503906,-108.069934082031
37264440010690,36.534871,-105.359182,2010,-0.184842306748033,0.980397226555007,-12.0073999404907,0.0625997543334967,19.7278997421265,1.20789928436279,754.045935058594,-44.7440429687501
37271545010690,33.975422,-109.644946,2010,-0.0412016600370409,0.558958119153977,-10.5554999828339,-0.0655002117156982,21.1722999572754,1.06229934692383,938.868756103516,-66.9712707519531
37271546010690,33.974481,-109.479342,2010,-0.173641414195299,0.549688825383782,-9.94289989471435,0.547099876403809,23.2128997802734,1.30289993286133,677.82262878418,-82.8273956298829
37271688010690,36.323424,-112.168928,2010,-0.191970998048783,0,-8.70140008926392,-0.161400127410889,26.891900062561,1.3818998336792,714.284030151368,-51.9259918212892
37271850010690,34.296124,-110.786554,2010,-0.10569799542427,0.518987587520054,-5.98249998092651,0.177499866485595,29.2938001632691,0.823800849914551,616.481832885742,-107.158181762695
37272720010690,37.257013,-106.74337,2010,-0.193849784135819,-0.222343168780208,-13.6636999130249,-0.0137002944946293,25.7811002731323,1.10109996795654,607.553030395508,-84.2269989013673
37272728010690,37.032959,-106.61826,2010,-0.294668497145176,-0.131126623786986,-12.9920000076294,-0.0120004653930666,20.6553003311157,1.12529964447022,1013.36374511719,-75.9762207031249
37272776010690,40.154776,-105.52941,2010,0.0215074703097335,1.11984816619328,-10.9913999557495,0.488599586486817,22.8806001663208,1.60059947967529,741.148529052734,-52.5314636230469
37272778010690,40.021159,-105.583222,2010,-0.0999898463487622,0.873354928834099,-13.6734000205994,0.24660005569458,19.6173004150391,1.06730117797852,953.757647705078,-50.7823913574219
37272790010690,38.566283,-106.307856,2010,-0.120233976840973,0.752466252871921,-15.1163000106812,0.703699684143067,17.1490001678467,0.468999862670898,839.988641357422,-34.4713806152344
37272792010690,38.437026,-106.200596,2010,-0.286772436648608,0.195076176098414,-14.6526999473572,0.617300510406493,18.2027002334595,0.602699851989746,720.985223388672,-52.6447814941406
37272793010690,38.9817,-106.406283,2010,-0.205292741954327,0.00197898037731648,-15.2488998413086,0.341100311279298,19.7877996444702,1.30780010223389,741.943542480469,-31.8664550781249
37272817010690,39.70263,-105.878406,2010,-0.239759810641408,0.311949767917395,-15.1960000038147,0.0439997673034665,18.9367998123169,1.42679958343506,753.319934082031,-55.3400390625
37272820010690,39.567172,-105.757213,2010,-0.297348487004638,0.737599436193705,-15.7682001113892,0.461799430847167,17.5792000770569,1.38919954299927,545.480337524414,-91.3496795654296
37272845010690,37.046725,-105.169101,2010,-0.097024743305519,0.758750783900419,-11.8128000259399,0.297199630737306,20.0282997131348,0.988298797607421,710.764239501953,-50.4257629394532
37272846010690,37.138209,-105.22915,2010,-0.195824766159058,-0.282960287109018,-14.599100112915,-0.159100532531739,18.3090002059937,1.41900081634521,831.251934814453,-60.7180969238281
37272865010690,38.999574,-107.654555,2010,-0.25116985887289,0.0379831873708301,-15.00609998703,0.133900356292724,21.9873001098633,1.20729942321777,886.859344482421,-25.3806457519531
37272877010690,37.822745,-108.228058,2010,-0.203728014975786,-0.0990942344069479,-12.4097999572754,-0.129800224304198,19.9631000518799,1.25310096740723,887.218139648438,-44.4518432617187
37272880010690,37.735908,-108.04071,2010,-0.0820661570876842,0.43645541369915,-13.0780000686646,-0.0780000686645504,20.7340999603271,1.30409965515137,896.576947021484,-51.3830749511719
37272883010690,37.693394,-108.216804,2010,-0.12837959229946,0.00955605953931811,-12.352599811554,0.0174000740051283,24.0706998825073,1.31069965362549,646.737329101562,-60.2926391601562
37272896010690,39.916258,-107.107831,2010,-0.158676560223103,0.194973315511431,-14.7093997955322,0.040600204467773,19.5897001266479,1.0496992111206,1075.59016113281,-44.3898193359374
37272901010690,39.746292,-106.519823,2010,-0.229645148292184,0.847518162801863,-13.4022998809814,0.0577001571655275,25.5486000061035,1.28859977722168,595.597137451172,-15.0328674316406
37272905010690,39.609926,-106.402106,2010,-0.247640723921359,0.898796980579694,-14.2716999053955,-0.241700172424317,25.6132999420166,0.713300323486328,658.787829589844,-11.2221801757813
37272906010690,39.562474,-106.511645,2010,-0.296415935456753,0.844352946099308,-14.4402000427246,0.319800186157226,19.6357999801636,0.89580020904541,934.935943603515,27.3659362792968
37272907010690,39.560509,-106.218068,2010,-0.270447762310504,0.912218358781603,-14.6235999107361,0.246399974822998,20.0937000274658,1.06369934082031,807.251324462891,-7.72865600585948
37272909010690,39.466722,-106.685478,2010,-0.189260130375624,1.0202544182539,-13.7287000656128,0.211299514770508,21.6938999176025,1.31390075683594,763.448126220703,-15.9018493652343
37272910010690,39.42561,-106.857976,2010,-0.137198542058467,0.981751350065072,-13.5394999504089,0.280499744415283,22.080299949646,1.38029918670654,719.476635742188,-24.5133544921876
37272911010690,39.427943,-106.568331,2010,-0.144224311411381,0.975888409186155,-15.5635000228882,-0.0134998321533198,20.1274997711182,1.32750053405762,852.180145263672,-11.5298156738281
37272912010690,39.432354,-106.391878,2010,-0.199275692552328,0.976911525707691,-14.1199000358581,0.200099658966065,20.8468002319336,1.08680000305176,663.50263671875,-18.5073730468749
37272958010690,38.580092,-105.859077,2010,-0.281826108694076,0.808140486478806,-11.0572999000549,0.802699756622314,24.9223999023437,1.43240013122559,373.215417480469,-46.7745727539062
37272974010690,39.81137,-107.56782,2010,-0.0503136153318329,0.0800609949976207,-12.0073000907898,0.202699947357178,23.4975997924805,1.42760009765625,775.251440429687,-76.1685424804687
37272975010690,39.827636,-107.268046,2010,-0.164601202309131,-0.0165876802057034,-14.2353999137878,0.144600200653077,22.4271999359131,1.38719902038574,830.34594116211,-64.1540588378906
37272982010690,39.644253,-107.273698,2010,-0.372386068105698,0.0852689333260059,-11.241900062561,0.228100204467774,22.9917997360229,1.27180042266846,709.762933349609,-58.3170837402344
37273002010690,39.888921,-105.413963,2010,-0.0802048996090891,0.403953688485281,-10.6592999458313,0.180700206756592,23.3093999862671,1.30939998626709,626.697222900391,-36.9728210449218
37273003010690,39.844469,-105.586452,2010,-0.089546291530132,0.565362606729779,-11.1380999565125,0.431899738311769,22.7329000473023,1.52290096282959,666.582836914062,-66.2171508789062
37273004010690,40.374581,-106.475337,2010,-0.0719535291194912,0.540242719044909,-14.6995001792908,0.0104998588562004,24.356499671936,1.51649951934814,698.143734741211,-34.0562774658204
37273008010690,40.24506,-106.000539,2010,-0.205802163109184,0.949878480285406,-14.5321999549866,-0.112199878692627,20.954700088501,1.72470054626465,776.066333007813,-50.323681640625
37273009010690,40.193839,-106.181684,2010,-0.268886794708669,-0.247946226596832,-14.5215000152588,-0.11150016784668,22.8133996963501,1.66340007781982,603.596624755859,-48.5533996582031
37273010010690,40.200052,-105.828827,2010,-0.319162942585536,-0.202778042294085,-14.2379000663757,-0.527900028228758,25.6078001022339,1.49779949188233,432.122317504883,-28.1076934814453
37273015010690,40.069824,-105.714623,2010,-0.167327643930912,-0.272715081239585,-12.7207000732422,0.0493003845214834,22.1236001968384,1.57360095977783,920.789141845704,-40.3408630371094
37273016010690,40.153925,-106.000327,2010,-0.205476830154657,0.903316165719713,-14.5138001441956,-0.373799800872803,25.7536996841431,1.49369945526123,460.518518066406,-22.5314697265625
37273019010690,39.877657,-106.160133,2010,-0.0894830733537679,0.408887999398369,-13.9247999191284,-0.0947999954223627,24.1639999389648,1.4939998626709,623.842620849609,-10.2573547363281
37273020010690,39.880189,-105.880969,2010,-0.0488036766648294,0.395012770380293,-13.2138000488281,-0.023800468444824,21.6437000274658,1.64370002746582,612.936627197265,-42.7233459472655
37273022010690,39.746414,-106.046739,2010,-0.192743203043938,0.635674256365746,-14.1592001914978,-0.0792002677917475,21.6861000061035,1.60610008239746,767.824829101562,-27.8851928710937
37273031010690,38.921235,-106.904676,2010,-0.154997223615647,0.945516883919482,-15.5079998970032,0.6419997215271,24.2404998779297,1.79049911499023,685.160229492187,-40.0397827148437
37273032010690,38.927705,-106.619192,2010,-0.192545137554408,0.83866002690047,-16.5585001945496,-0.398500347137451,23.1767002105713,1.79670104980469,557.533428955078,-61.176593017578
37273035010690,38.77559,-107.237936,2010,-0.259140464663506,1.10394712936665,-11.1786999702454,1.01129961013794,25.7753997802734,1.56540069580078,754.476538085937,-38.2234741210938
37273038010690,38.748942,-106.612583,2010,-0.333124618604779,-0.19013799354434,-15.4228998184204,0.107099914550781,21.6993001937866,1.44930019378662,572.491033935547,-59.5189758300781
37273039010690,38.654452,-107.064802,2010,-0.187139368057252,0.954265137469129,-13.4430999755859,1.24689960479736,22.0862997055054,1.58629970550537,728.682037353516,-41.1079406738281
37273043010690,38.616176,-106.500285,2010,-0.34371572136879,-0.205242223292589,-15.2587000846863,0.141299533843995,22.1084001541138,1.24839954376221,524.068420410156,-70.4315795898438
37273049010690,38.437902,-106.489146,2010,-0.296525360643863,0.194841333798,-15,0.0900001525878902,24.8799999237061,1.23000030517578,507.188626098633,-71.2313568115235
37273052010690,38.28804,-107.28632,2010,-0.470260432362557,0.914053941145538,-12.4203000068665,0.459700107574463,24.9965999603272,1.2965991973877,372.592718505859,-43.307275390625
37273054010690,38.156158,-107.106443,2010,-0.533987475186585,0.898497199639677,-13.7602998733521,0.0697000503540044,23.104999923706,1.26499977111816,446.341229248047,-51.448779296875
37273057010690,38.672983,-107.384674,2010,-0.362098589539528,0.881438715117318,-13.3624000549316,1.19760036468506,22.7022001266479,1.70220012664795,1058.81025390625,26.3902099609375
37273061010690,38.180473,-107.424163,2010,-0.441302571445703,0.012437915802002,-14.4845000267029,-0.184499835968017,20.2542001724243,1.32419986724854,731.914837646484,-41.0851623535156
37273063010690,38.01414,-107.449012,2010,-0.350073147565127,1.1908928155899,-16.3534999847412,0.0765003204345707,21.4534000396729,1.28339996337891,685.510037231445,-50.1699554443359
37273068010690,37.697058,-107.438964,2010,-0.208368654549123,-0.0763660110533236,-14.7682998657227,-0.198300170898437,18.2406000137329,1.34060039520264,1010.3899597168,-44.6300598144531
37273069010690,37.656765,-107.323304,2010,-0.255235344171524,0,-14.4199998855591,-0.029999542236327,21.108699798584,1.32869911193848,820.265435791016,-54.7145446777344
37273072010690,37.476864,-107.32009,2010,-0.351919903606176,0.924840692430736,-12.5930000305176,0.0470003128051756,24.534700012207,1.2746997833252,656.901922607422,-59.7580505371093
37273073010690,38.005281,-107.14411,2010,-0.248728786408902,0.944448522159031,-14.476900100708,-0.166899681091309,20.9698999404907,1.20989971160889,549.960330200195,-38.1896942138672
37273074010690,37.990947,-105.171466,2010,-0.127938848733902,1.23290838514056,-11.8585000038147,0.221499919891357,20.7680000305176,0.698000335693359,679.454635620117,-65.7653961181641
37273092010690,40.949167,-106.845502,2010,-0.266649696137757,1.13312276346343,-13.2682999610901,-0.358300113677978,23.0038997650146,1.26389999389648,1104.59616699219,-30.7437988281252
37273093010690,40.912116,-106.723437,2010,-0.452617930620909,1.0414659678936,-14.290500164032,0.119499683380126,20.7090999603272,1.39910049438477,1498.90047607422,-20.7295288085938
37273094010690,40.915773,-106.546153,2010,-0.287705403566361,0.978356963821821,-13.1016000747681,-0.151600265502929,24.6819002151489,1.3318998336792,783.934637451172,-18.8153625488281
37273097010690,40.780808,-106.593576,2010,-0.183154886960983,0.979019851822939,-13.3004000663757,0.0695998191833494,23.9878004074097,1.31780033111572,921.593927001953,-19.7160705566407
37273101010690,40.598784,-106.595818,2010,-0.392314484715462,-0.15306502059102,-13.4513000488281,0.498699760437011,24.5388000488281,0.698799896240235,701.896032714844,4.63602294921878
37273105010690,40.411746,-106.603411,2010,-0.408339490741491,0.793355259630415,-13.825200176239,0.534799480438232,24.4385000228882,1.7584997177124,888.922747802734,-35.8472717285156
37273106010690,40.419263,-106.301875,2010,-0.335695657134056,-0.0456357821822166,-13.8152000427246,0.144799995422363,23.1287998199463,1.71879997253418,716.502630615234,-31.8973937988281
37273107010690,40.375897,-106.124724,2010,-0.327268783748151,0.931965155061335,-14.4300001144409,-0.470000076293945,23.4434000015259,1.44340000152588,606.776223754883,-18.9637664794922
37273108010690,40.952928,-106.206414,2010,-0.0940636671148243,1.11329714687807,-13.2862999916077,-0.356299686431885,24.3278999328613,1.42790031433105,572.382427978515,-15.8475524902343
37273162010690,39.292918,-106.385923,2010,0.0143671631813051,0.802736943321568,-14.9023999214172,-0.0123995780944814,22.2856000900269,1.19559993743896,515.510726928711,-11.8692779541016
37273169010690,37.512532,-107.494861,2010,-0.0430283494293696,0.0445368617773056,-11.3273000717163,-0.19729995727539,20.5265998840332,1.03660011291504,872.839538574218,-55.5704345703124
37273171010690,37.386176,-107.489039,2010,-0.0803063288331035,-0.166961321420967,-10.7690999984741,0.160900306701661,24.0623996734619,1.09240036010742,744.635641479492,-56.284341430664
37273184010690,37.488491,-107.635539,2010,-0.179953096807002,0.822949271235202,-13.1979001045227,-0.857899951934813,19.0008996963501,0.830899620056153,915.981030273438,-60.3189575195311
37273185010690,37.390787,-108.087688,2010,-0.152719985693694,-0.124628680199385,-10.7321001052856,0.127899551391602,22.3603000640869,1.10029983520508,845.310333251953,-73.6296691894531
37273188010690,40.877498,-106.070665,2010,-0.116987987607717,1.06100353172847,-13.6957999229431,0.104200267791749,22.0639001846313,1.63389987945557,899.611346435547,-32.7786682128907
37273189010690,40.878031,-105.596091,2010,-0.1343521296978,1.02146665255229,-10.3284998893738,0.0115002632141119,25.9306999206543,1.3106990814209,421.767514038086,-39.8724700927734
37273195010690,40.740944,-105.949616,2010,-0.22315191552043,-0.290843793191016,-14.0560000419617,0.0040003776550284,21.4576999664307,1.54770011901855,815.721447753906,-48.728564453125
37273198010690,40.652058,-105.470482,2010,-0.243227371945977,0.779052102140018,-8.90679988861084,0.313200378417968,27.7407997131348,1.21079902648926,419.231420898437,-39.0585876464844
37273202010690,40.520436,-105.835896,2010,-0.283366627153009,0.630816770185318,-15.4089001655579,-0.268899822235108,19.9541999816895,2.10419960021973,1050.36704101563,-47.612939453125
37273203010690,40.520145,-105.356335,2010,-0.318260579556227,0.615261636674405,-8.97730002403259,0.312699937820434,25.8114999771118,1.64149990081787,503.347122192383,-47.7028656005861
37273206010690,40.382453,-105.646561,2010,-0.355626732390374,0.846242177998647,-13.426100063324,0.303899478912353,20.8121999740601,1.75220050811768,853.061651611328,-53.7983337402344
37273207010690,40.377191,-105.353335,2010,-0.42792426943779,0.904313575709238,-6.61409993171692,0.875899839401244,28.0395999908447,1.45960006713867,454.079022216797,-40.660968017578
37273214010690,40.500828,-105.509585,2010,-0.385533264279366,0.66417590209416,-11.0668001174927,0.583199501037596,24.1271999359131,2.0672004699707,578.292633056641,-62.247344970703
37273244010690,37.227784,-105.112113,2010,-0.273682727664709,0.912953089922667,-11.7565000534057,0.563499641418457,19.6123998641968,0.352399635314942,809.63974609375,-91.5302978515625
37273337010690,38.99627,-108.11719,2010,-0.296878931045648,0.0567443653941154,-13.1122999191284,0.597700119018554,22.0036001205444,1.26360034942627,877.799938964843,-43.3300659179687
37273355010690,38.860428,-108.744862,2010,-0.296769126877189,-0.180280201137066,-12.9260000228882,-1.11599960327148,27.5069002151489,1.08690013885498,503.938516235352,11.4185272216796
37273360010690,37.75711,-106.702423,2010,-0.380020271241665,0.339797036988394,-15.3628000259399,-0.362800025939942,22.4665998458862,0.906600379943848,507.891714477539,-83.6182952880859
37273363010690,37.480486,-107.030967,2010,-0.111273962259292,0.761450873066981,-13.9104000091553,-0.220400428771972,19.0143003463745,0.884301185607911,1260.27225341797,-46.0877319335938
37273364010690,37.483509,-106.861359,2010,-0.125783341005444,0.726104250384702,-13.1203999519348,0.0496001243591302,18.6768999099731,0.766900062561035,1374.69555664063,-48.54443359375
37273365010690,37.445659,-106.747731,2010,-0.143120633810758,0.736024713350667,-14.4951000213623,-0.545100212097169,20.641900062561,0.711899757385254,1061.35994262695,-94.0400817871094
37273420010690,37.551986,-108.051932,2010,-0.282922787716961,0.453595305979252,-11.2093999862671,0.0906002044677727,20.7044998168945,1.18449935913086,1009.10153198242,-58.6184387207031
37273456010690,38.223772,-108.03101,2010,-0.436318639665842,0.718829971551894,-12.573000049591,-0.0129996299743653,26.0122001647949,1.34220008850098,570.655828857422,-74.854180908203
37273462010690,38.337922,-108.15132,2010,-0.370115232467652,0.212005496397615,-11.2513999938965,0.608599662780761,25.6981000900268,1.30810070037842,734.584533691406,-58.8054809570312
37273494010690,38.051986,-107.733763,2010,-0.405223963782191,-0.277466466650368,-12.1498001098633,0.0501996994018549,21.9517000198364,1.24170093536377,778.047741699219,-58.9522583007813
37273498010690,39.527107,-105.46237,2010,-0.363307338953018,-0.103285082802177,-12.058000087738,-0.438000202178955,22.4934001922608,1.27340087890625,637.75192565918,-17.5480621337891
37273502010690,39.345571,-105.635013,2010,-0.356650751829147,0.996352391583579,-13.15,-0.120000267028808,21.5746000289917,1.33460025787353,645.552130126953,-39.7278991699218
37273506010690,39.203168,-105.510347,2010,-0.102046085894108,0.869232430056269,-12.9489998817444,-0.108999729156494,22.3559997558594,1.31599884033203,664.194940185547,-47.5350402832031
37273508010690,39.066978,-105.530243,2010,-0.247896675765515,0.823196553758212,-11.820599937439,0.229400253295898,24.0904001235962,1.15039958953858,442.905822753906,-58.3641662597656
37273527010690,39.28514,-107.198777,2010,-0.0229471355676645,-0.223921405896544,-10.3696999549866,0.430300235748291,29.0168998718262,1.3669002532959,483.878228759766,-27.1917785644532
37273528010690,39.287298,-106.742276,2010,-0.127694373950361,-0.188895006105303,-14.1622001647949,0.267800140380859,21.7656000137329,1.36560039520264,739.168731689453,-34.4212951660155
37273530010690,39.247873,-106.567792,2010,-0.281742675974965,0.525956664766584,-15.8164999008179,-0.156500053405761,21.0714000701904,1.53139915466309,822.581439208984,-21.2185485839843
37273531010690,39.148536,-107.031508,2010,-0.213616774603725,-0.0924425721168519,-14.1751999855041,1.03480005264282,21.042799949646,1.40280055999756,990.093548583984,-6.89644165039058
37273532010690,39.101069,-106.909313,2010,-0.00661686912644712,0,-14.8315999984741,0.648399543762207,21.5093997955322,1.44940032958984,926.816143798829,-23.963885498047
37273533010690,39.106592,-106.735504,2010,-0.09900916069746,0,-14.5870000839233,0.183000373840333,24.0142000198364,1.45420055389404,720.663226318359,-38.1467712402344
37273586010690,40.135951,-107.413261,2010,-0.145000790804625,1.03233946221215,-12.9050000190735,0.405000400543213,24.6589000701904,1.79889945983887,752.477844238281,-70.5721435546875
37273587010690,40.138889,-107.228402,2010,-0.11253774985671,0.948308263506208,-13.580899810791,0.419100189208985,23.5053001403809,1.48529968261719,827.656134033203,-76.2438903808593
37273588010690,40.09496,-107.113459,2010,-0.400786499679089,0.734733989462256,-15.2476000785828,-0.00760030746459936,18.8246997833252,1.17470016479492,1193.31735839844,-54.7726074218751
37273598010690,39.956802,-107.401079,2010,-0.405125384032727,-0.124068306386471,-13.2482001304627,0.501799869537353,23.453800201416,1.46380043029785,864.005541992187,-54.4344604492188
37273620010690,37.483544,-106.588922,2010,-0.437753436900674,0.919852504739537,-13.9493999481201,-0.119400024414063,19.321799659729,1.08179988861084,841.983038330078,-112.066949462891
37273621010690,37.443351,-106.303218,2010,-0.378122952952981,0.767331099965506,-13.3790999412536,-0.0890999794006357,23.0101997375488,1.21020050048828,593.602026367187,-110.437951660156
37273624010690,37.511149,-106.556307,2010,-0.273018124327063,0.0586954686376783,-13.219700050354,-0.0697004318237306,21.2722999572754,1.28230018615723,760.516027832031,-118.16396484375
37273625010690,37.423384,-106.449725,2010,-0.231611708551645,0.830602763220668,-14.1654998779297,-0.215500068664552,22.6893997192383,1.38940048217773,732.676742553711,-102.223220825195
37273627010690,40.907177,-107.014977,2010,-0.350692849233747,1.25029626914433,-11.8116000175476,0.218399715423584,26.5255001068115,1.37550048828125,683.910238647461,-33.2297760009766
37273628010690,40.812325,-107.187956,2010,-0.49412343800068,0.910405984946659,-12.3123001098633,0.537700271606446,24.8606998443604,1.5607006072998,894.971948242188,-44.4880126953125
37273632010690,40.278538,-106.943192,2010,-0.41965730190277,0.942997608333826,-13.3157000541687,0.484300136566161,27.1486999511719,1.28869934082031,511.374017333984,-28.5559753417969
37273641010690,40.276205,-106.652407,2010,-0.318192848935724,1.04641535505653,-15.680099773407,-0.670099544525147,23.3585998535156,1.6286003112793,991.891864013673,-73.9581115722657
37273642010690,40.238981,-106.764699,2010,-0.790303552150726,1.00834469124675,-13.7186000823974,-0.138600158691407,24.1813003540039,1.58129997253418,987.995861816406,-91.0341674804688
37273648010690,40.570622,-106.748343,2010,-0.348904061317444,0.16731641973768,-13.5031999588013,0.15679988861084,21.5610000610352,1.45099945068359,1435.38276367188,-39.1672851562502
37273652010690,38.396582,-106.316875,2010,-0.593495339900255,0.583362564444543,-14.3341000556946,0.395899486541748,20.9909000396729,0.790899276733399,622.830828857422,-69.7291687011718
37273655010690,38.28628,-106.837168,2010,-0.0875380218029022,0.80371523834765,-13.6336001396179,0.406399822235108,22.5147998809814,1.24479942321777,461.703723144531,-72.1363037109376
37273656010690,38.303257,-106.484181,2010,-0.23576256558299,0,-13.5014999389648,0.558500480651855,23.0225999832153,1.36260013580322,670.545037841797,-81.2649597167969
37273658010690,38.260589,-106.375391,2010,-0.272195743024349,0.904313575709238,-13.395500087738,0.454500293731689,23.4028999328613,1.172900390625,486.646923828125,-77.7630493164062
37273659010690,38.259184,-106.198274,2010,-0.332759092375636,0.826042857952415,-13.5977001190186,0.282299995422363,22.0037002563477,0.913700103759766,620.443515014648,-60.8965118408203
37273662010690,38.163902,-106.822841,2010,-0.605016415193676,0.937441815854981,-16.1995999336243,-0.309599590301515,23.6939998626709,1.18399963378906,399.47841796875,-65.0915893554688
37273663010690,38.11182,-106.993873,2010,-0.174947046488523,0.933437042520382,-14.9156998634338,0.0642996788024893,23.8839000701904,1.19389953613281,404.767419433594,-51.1425842285156
37273670010690,37.984256,-106.537254,2010,-0.317190071940422,1.07912903704814,-14.1776998519897,0.152300071716309,22.6182998657227,1.06830062866211,561.495132446289,-88.5548553466796
37273671010690,37.93811,-106.710978,2010,-0.397268111258746,-0.259426273312419,-14.2405000686646,0.209499740600586,21.0593002319336,1.15930061340332,728.448336791992,-119.881680297851
37273682010690,38.100198,-106.678502,2010,-0.375904891639947,0.86523175239563,-13.665299987793,0.314699554443359,22.129299736023,1.1792989730835,485.015124511719,-83.1648681640625
37273683010690,38.002245,-106.508529,2010,-0.330682113766671,1.05634404080255,-13.8300998687744,0.0798999786376951,22.1410995483398,1.07109985351562,645.536029052734,-90.6839416503906
37273685010690,37.870265,-107.73186,2010,-0.291692978888751,0.823822731152178,-15.5397999763489,-0.469800281524659,17.6117002487183,0.981701087951661,1184.69025268555,-26.1997619628906
37273688010690,37.670362,-107.908681,2010,-0.347752693668008,0.021846161969006,-14.16859998703,-0.208599948883056,22.7194000244141,1.40940055847168,798.924340820312,-50.2556518554688
37273698010690,37.869696,-108.038642,2010,-0.415218761563301,0.71273422986269,-13.4071002006531,-0.23710012435913,21.6346998214722,1.19469928741455,820.244232177734,-51.955780029297
37273699010690,37.824848,-107.902923,2010,-0.340694362670182,-0.186211770772934,-12.5662999153137,-0.0562996864318854,19.9119998931885,1.11200065612793,910.197747802734,-60.4022277832033
37273702010690,37.845117,-108.150342,2010,-0.501850055158139,0.758750783900419,-13.6861999511719,-0.336199569702148,21.6699001312256,1.24990005493164,811.869036865234,-48.2209899902344
37273713010690,39.523325,-105.927107,2010,-0.424278032407165,-0.103455747663975,-14.4942999839783,0.195699596405029,19.3848999023438,1.3349006652832,621.96962890625,-58.7403930664062
37273721010690,38.66668,-104.944763,2010,-0.262028083205223,0.922428573880878,-11.5780000686645,0.751999855041504,22.8743000030518,0.984300613403321,504.14192199707,-83.3780975341796
37273818010690,45.794575,-113.705862,2010,-0.359418143332005,0.672183294381414,-11.1715001106262,0.128500080108642,22.1701999664307,1.62020072937012,1015.34432983398,-32.335723876953
