"ID","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33","layer.34","layer.35","layer.36","layer.37","layer.38","layer.39","layer.40","PLT_CN"
1,65.123046875,158.406005859375,159.005004882812,23.8200073242188,23.6500244140625,-8.52297973632812,59.3720092773438,-63.5259704589844,-209.381988525391,-101.089996337891,-50.4759826660156,27.7610473632812,4.96102905273438,-9.88198852539062,12.7560119628906,-29.9189758300781,61.6830444335938,-14.29296875,-70.4839782714844,35.7579956054688,-89.0409851074219,-157.138000488281,-111.155975341797,90.4630126953125,57.6780395507812,27.6669921875,-60.0439758300781,-28.2569885253906,-42.1399841308594,88.3170166015625,36.08203125,-161.014984130859,-56.6529846191406,-75.0459899902344,112.780029296875,55.217041015625,-18.989990234375,-92.9659729003906,110.977905273438,-243.296005249023,14547091020004
2,86.5770263671875,168.091064453125,198.669067382812,59.2670288085938,15.8160400390625,-4.78594970703125,-34.6719360351562,-116.666961669922,-187.489959716797,-76.6139526367188,-60.43994140625,-58.198974609375,-17.2659301757812,-63.8679809570312,37.2220458984375,81.655029296875,88.5790405273438,1.68402099609375,-95.7039489746094,28.6570434570312,-109.648956298828,-206.879974365234,-104.115966796875,23.9740600585938,-1.2879638671875,22.0390625,-92.8389587402344,-12.79296875,2.55206298828125,165.429077148438,38.4730224609375,-140.594970703125,-82.3899536132812,-34.552978515625,15.8160400390625,10.2650146484375,11.2320556640625,-103.075958251953,118.662902832031,-247.294006347656,14547279020004
3,244.148071289062,229.617065429688,479.846069335938,253.598999023438,194.486083984375,138.432067871094,199.296020507812,-76.6249389648438,-390.239990234375,-62.8589477539062,-70.4259643554688,-22.552978515625,146.996032714844,-12.3819580078125,27.883056640625,119.504028320312,145.286071777344,-50.6629638671875,-69.9239501953125,-46.9099731445312,-56.43994140625,-306.393005371094,-115.176940917969,-19.8049926757812,109.514038085938,125.236022949219,-72.5679931640625,-111.350952148438,-211.587951660156,234.718994140625,-52.8009643554688,-338.3349609375,-53.1349487304688,-115.321960449219,175.453002929688,-84.8119506835938,-383.737976074219,-194.016967773438,38.9378662109375,-379.613128662109,14547841020004
4,6.5140380859375,135.411010742188,347.856994628906,197.626037597656,60.623046875,-10.9840087890625,-52.3609619140625,-89.1270141601562,-301.880981445312,-51.8489990234375,-65.7369995117188,-57.5669555664062,-49.4769897460938,23.4490356445312,13.4949951171875,8.3790283203125,101.822021484375,127.7490234375,-57.56298828125,-36.3569946289062,-118.66796875,-275.337982177734,-69.9299926757812,-37.5960083007812,43.2540283203125,-29.9679565429688,-108.810974121094,-61.4309692382812,-113.549011230469,223.346008300781,66.35400390625,-110.843994140625,-69.2429809570312,-103.992004394531,-86.9920043945312,-90.4979858398438,-123.342956542969,-117.440002441406,70.0709838867188,-369.572021484375,14548644020004
5,19.8060302734375,115.5810546875,230.108032226562,75.4820556640625,-2.0059814453125,-49.6399536132812,13.76806640625,-47.7919311523438,-237.540954589844,-96.4269714355469,-69.0599670410156,-42.9029541015625,-22.010986328125,-70.8909606933594,-56.39697265625,-5.512939453125,99.1390380859375,67.0750732421875,-77.7849731445312,-36.3359375,-91.8799743652344,-231.2509765625,-87.9879760742188,6.6810302734375,7.51104736328125,-8.05096435546875,-107.012969970703,-87.3589477539062,-114.258972167969,129.1220703125,44.6810302734375,-61.9599609375,22.008056640625,-109.161956787109,-22.1959838867188,-95.7079772949219,-124.455963134766,-163.147979736328,-18.8950805664062,-311.486099243164,14548657020004
6,20.0260620117188,140.871032714844,146.532043457031,133.321044921875,38.5140380859375,-28.4359741210938,8.96002197265625,-84.5339660644531,-184.808959960938,-93.9359741210938,-39.5079650878906,-59.3989562988281,-25.5139770507812,-99.2249755859375,-4.78897094726562,-3.68896484375,105.902038574219,77.5350341796875,-38.89794921875,-41.6559753417969,-76.7039794921875,-185.219970703125,-74.949951171875,-21.8609619140625,-13.2089538574219,2.2220458984375,-77.3619689941406,-99.2919616699219,-108.180969238281,111.905029296875,39.1470336914062,-110.546966552734,-25.8219604492188,-40.3739624023438,-26.2629699707031,-109.440979003906,-77.3069763183594,-105.475952148438,6.73291015625,-242.491088867188,14549194020004
7,127.513000488281,249.599060058594,297.715026855469,111.273010253906,-8.94097900390625,142.049011230469,-162.394958496094,-210.274963378906,-96.0979614257812,-85.469970703125,52.9390258789062,-181.463989257812,70.1400146484375,-95.8779907226562,154.460021972656,191.236999511719,33.18701171875,94.4440307617188,-12.7769775390625,-62.56396484375,-188.574951171875,-247.672973632812,-83.0459594726562,-80.4639892578125,20.22900390625,53.1630249023438,-162.061950683594,16.321044921875,33.6900024414062,192.184020996094,87.966064453125,-210.807006835938,-168.076965332031,19.1270141601562,-201.164001464844,-22.6339721679688,52.9320068359375,-270.282958984375,20.0078735351562,-325.153015136719,14549277020004
8,29.458984375,127.358032226562,174.135986328125,170.738037109375,15.7830200195312,-47.8389892578125,-3.051025390625,-90.0970153808594,-239.06201171875,-73.9190063476562,-44.2239990234375,-63.1909790039062,-25.489013671875,-99.1570129394531,-14.8740234375,0.58099365234375,119.953979492188,88.802001953125,-33.2529907226562,-46.7680053710938,-81.7109985351562,-219.382019042969,-80.1000061035156,-7.63800048828125,-8.281005859375,12.7969970703125,-69.1370239257812,-84.0989990234375,-112.207000732422,119.869018554688,47.2930297851562,-99.6629943847656,-15.7869873046875,-69.1370239257812,-16.7979736328125,-102.889007568359,-91.8569946289062,-140.772003173828,31.6158447265625,-282.004119873047,14550088020004
9,-1.596923828125,463.862182617188,726.375122070312,175.365112304688,88.798095703125,335.03515625,-218.2958984375,-183.612915039062,-283.536926269531,-125.15087890625,-124.209899902344,-274.3369140625,73.14306640625,-90.4069213867188,57.2890625,342.901123046875,7.7171630859375,294.84716796875,-137.820922851562,-75.4149169921875,-184.0869140625,-359.778930664062,-229.748901367188,-39.3839111328125,158.9140625,181.759155273438,-254.169921875,-77.15087890625,73.6771240234375,194.39111328125,97.3521728515625,-125.145874023438,-440.5859375,38.76611328125,-242.037902832031,89.55517578125,236.940063476562,-351.172912597656,170.054077148438,-454.572937011719,14550197020004
10,-66.7080078125,48.6530151367188,40.7999877929688,46.8499755859375,57.4539794921875,72.2659912109375,-48.385009765625,-3.93902587890625,-55.1699829101562,110.440979003906,114.794982910156,-89.4000244140625,72.5560302734375,255.454040527344,44.6729736328125,-47.2440185546875,43.2349853515625,46.6710205078125,-11.0599975585938,-89.7319946289062,-107.875,-194.913024902344,-128.4580078125,20.7540283203125,-3.26300048828125,10.2579956054688,56.9990234375,48.7100219726562,-98.2659912109375,-57.8270263671875,-127.460998535156,-211.673004150391,-95.041015625,-114.822998046875,73.06201171875,-129.192993164062,41.2080078125,-230.502014160156,-48.9131469726562,-268.151153564453,37259363010690
11,-100.571960449219,87.1610107421875,-40.7329711914062,24.7620239257812,148.537048339844,127.236022949219,-107.698974609375,-42.9409790039062,-43.8639526367188,87.7510375976562,166.9580078125,-150.602966308594,15.9700317382812,243.036071777344,22.33203125,-19.8179931640625,146.885009765625,66.08203125,10.2470092773438,-72.0719604492188,-128.781005859375,-176.5830078125,-183.256958007812,-34.9929809570312,-40.739990234375,1.166015625,9.61102294921875,-45.699951171875,-150.040954589844,0.37603759765625,-155.703979492188,-240.367980957031,-176.60498046875,-140.346984863281,134.557006835938,-160.872985839844,31.1480102539062,-179.372985839844,-105.250122070312,-375.370025634766,37261819010690
12,-148.20703125,3.3330078125,-83.68798828125,-65.5330200195312,118.655029296875,180.77001953125,-82.0850219726562,62.5050048828125,-72.6610107421875,138.372985839844,250.598022460938,-154.859985351562,30.4230346679688,287.058959960938,12.9099731445312,-21.52001953125,177.051025390625,92.9400024414062,-40.4860229492188,-63.7410278320312,-166.296020507812,-210.585998535156,-199.179992675781,-55.552978515625,-49.72998046875,-9.927001953125,2.177978515625,-53.6099853515625,-189.039001464844,25.9459838867188,-170.552001953125,-234.341003417969,-158.453979492188,-109.455993652344,111.2080078125,-162.054992675781,53.3070068359375,-169.546020507812,-115.193176269531,-358.323059082031,37261822010690
13,-84.1480102539062,242.10107421875,126.796020507812,33.363037109375,244.4990234375,183.981994628906,-125.887023925781,-56.2490234375,-252.22900390625,164.012023925781,51.64599609375,24.7750244140625,133.674987792969,122.850036621094,29.989013671875,-30.6220092773438,127.558044433594,-20.2279663085938,-177.859008789062,-169.534973144531,-92.7459716796875,-339.582000732422,-210.52099609375,-177.719970703125,58.0599975585938,-16.9190063476562,18.4750366210938,59.2429809570312,-109.666015625,-42.4779663085938,-155.867004394531,-313.533996582031,-148.726989746094,-304.457000732422,29.6170043945312,-127.591003417969,-59.9439697265625,-319.804016113281,96.2709350585938,-334.437042236328,37262457010690
14,-66.7559814453125,313.689086914062,256.406005859375,28.6290283203125,242.625,177.725036621094,-50.2649536132812,-1.491943359375,-249.986999511719,162.114074707031,56.0580444335938,83.6940307617188,198.472045898438,178.4990234375,83.8540649414062,13.0070190429688,96.2950439453125,36.0540161132812,-181.18896484375,-159.435974121094,-105.910949707031,-328.178985595703,-184.164978027344,-170.624938964844,8.43804931640625,-47.6859741210938,7.1700439453125,129.559020996094,-128.504943847656,-52.5579833984375,-124.683959960938,-312.840972900391,-214.54296875,-318.238983154297,-46.3379516601562,-116.5859375,-39.4349365234375,-357.860992431641,4.27899169921875,-367.429107666016,37262521010690
15,50.9290771484375,186.528076171875,233.179077148438,80.0770874023438,165.750061035156,171.744079589844,73.5760498046875,72.4130859375,-206.963928222656,157.462097167969,252.346069335938,93.1240844726562,43.5580444335938,154.2060546875,-20.5609130859375,-38.2189331054688,125.047058105469,26.47705078125,-33.366943359375,-103.155944824219,-60.6279296875,-269.613952636719,-132.865905761719,-150.2939453125,-147.391906738281,-55.0619506835938,76.7930908203125,-18.35791015625,-120.380920410156,-14.303955078125,-121.214904785156,-257.435913085938,-148.52392578125,-212.195922851562,91.2420654296875,-183.557922363281,-161.551940917969,-210.68896484375,-40.43701171875,-345.382965087891,37262723010690
16,16.8200073242188,120.325988769531,83.8090209960938,66.7239990234375,141.210998535156,154.643005371094,15.1539916992188,95.8300170898438,-161.716003417969,97.5869750976562,187.789001464844,18.4819946289062,16.2059936523438,121.97998046875,-58.0189819335938,-53.8889770507812,116.119018554688,-21.3209838867188,-7.16802978515625,-110.723999023438,-121.001037597656,-268.061004638672,-190.360015869141,-102.330993652344,-78.0670166015625,-55.6909790039062,57.4450073242188,-43.9840087890625,-89.1500244140625,-23.89501953125,-145.773986816406,-237.667022705078,-69.447021484375,-199.778015136719,85.3699951171875,-165.924011230469,-131.856994628906,-122.304016113281,-56.4791259765625,-316.466156005859,37262966010690
