"ID","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33","layer.34","layer.35","layer.36","layer.37","layer.38","layer.39","layer.40","PLT_CN"
1,1.66399955749512,-0.202000617980957,-1.55300045013428,-0.588000297546387,1.5019998550415,0.916999816894531,-1.91200065612793,-0.543000221252441,0.818999290466309,-4.01800060272217,1.87299919128418,-1.63199996948242,0.33799934387207,1.89899921417236,3.06999969482422,0.347999572753906,0.310999870300293,1.09299945831299,1.63299942016602,2.22799968719482,-0.0220003128051758,1.77699947357178,2.06099987030029,2.09299945831299,1.16499996185303,1.32299995422363,-1.70400047302246,-0.15000057220459,-2.63199996948242,2.8149995803833,0.891999244689941,0.946999549865723,-0.728000640869141,2.13699913024902,-0.541000366210938,-0.225000381469727,4.00799942016602,0.255999565124512,1.10299968719482,0.932999610900879,14547091020004
2,1.35500049591064,-0.531000137329102,-1.28400039672852,-0.812999725341797,1.47599983215332,1.12100028991699,-2.25699996948242,-1.33599948883057,0.840000152587891,-4.79699993133545,0.0819997787475586,-3.14299964904785,-0.364999771118164,0.657000541687012,1.69900035858154,-0.569999694824219,-1.08199977874756,-0.565999984741211,0.343999862670898,0.928000450134277,-1.54800033569336,2.30300045013428,2.46199989318848,2.48700046539307,1.38300037384033,1.69700050354004,-1.20300006866455,0.244000434875488,-1.76500034332275,3.78299999237061,1.51900005340576,1.2180004119873,-0.861000061035156,2.47000026702881,-0.668000221252441,-0.821000099182129,3.28800010681152,0.47700023651123,0.612000465393066,0.598999977111816,14547279020004
3,1.36900043487549,0.183000564575195,-1.02299976348877,0.302000045776367,0.878000259399414,0.690999984741211,-0.501999855041504,-0.692999839782715,-0.0380001068115234,-4.3149995803833,0.869000434875488,-1.20099925994873,-0.764999389648438,1.76700019836426,1.95300006866455,-0.0989999771118164,-0.173999786376953,0.888999938964844,0.367000579833984,1.28400039672852,-1.14799976348877,0.236000061035156,1.53900051116943,1.22800064086914,0.466000556945801,1.28900051116943,-1.18199920654297,-0.131999969482422,-2.33799934387207,4.43100023269653,0.844000816345215,1.41400051116943,-0.171999931335449,2.85400009155273,0.446000099182129,1.26500034332275,4.55600023269653,1.22600078582764,1.45700073242188,0.919000625610352,14547841020004
4,2.13300037384033,-0.453999519348145,-0.178999900817871,-0.515999794006348,1.92500019073486,-0.163999557495117,-1.76700019836426,-1.33300018310547,0.25100040435791,-5.01399993896484,-0.196999549865723,-2.04199981689453,-0.554999351501465,1.27999973297119,1.89000034332275,0.859000205993652,-1.58599948883057,-0.234999656677246,-0.642000198364258,1.08100032806396,-1.22700023651123,-0.208000183105469,3.07600021362305,1.96200037002563,2.17500019073486,1.1850004196167,-0.72599983215332,0.419000625610352,-1.57800006866455,4.7020001411438,0.187999725341797,2.33500003814697,-1.28999996185303,2.05800008773804,-0.503999710083008,0.184000015258789,2.92900037765503,0.326000213623047,0.835000038146973,-0.178999900817871,14548644020004
5,2.05700016021729,-0.477999687194824,-0.420000076293945,-0.496000289916992,1.92000007629395,-0.0489997863769531,-1.71399974822998,-0.855999946594238,0.791000366210938,-3.77099990844727,1.26399993896484,-1.78900051116943,-0.564000129699707,1.09299945831299,2.05200004577637,0.432000160217285,-0.708999633789062,0.378000259399414,0.156000137329102,2.06799983978271,-1.23299980163574,0.442999839782715,2.01999998092651,1.87599992752075,1.59999990463257,1.55800008773804,-1.00800037384033,0.142000198364258,-0.991000175476074,4.33899974822998,0.77299976348877,1.7189998626709,0.282999992370605,2.45099973678589,0.0599994659423828,1.17399978637695,4.01399993896484,0.859999656677246,1.28699970245361,1.09000015258789,14548657020004
6,-0.0700006484985352,-2.09600067138672,0.173999786376953,-0.565000534057617,-0.53700065612793,0.428999900817871,-2.09500026702881,-0.930000305175781,1.08099937438965,-4.02600002288818,-0.0800008773803711,-2.72400093078613,-1.23800086975098,-0.231000900268555,1.72899913787842,0.386999130249023,-1.34900093078613,-0.375,0.274999618530273,2.47799968719482,-0.78700065612793,0.576999664306641,1.86399936676025,1.00899982452393,1.35499954223633,1.30999946594238,-1.66700077056885,0.172999382019043,-1.48200035095215,4.10099935531616,0.518999099731445,1.05799961090088,-0.52400016784668,1.92199993133545,-0.359000205993652,-0.197000503540039,3.50599956512451,0.104999542236328,0.166999816894531,-0.216000556945801,14549194020004
7,1.53800010681152,0.534999847412109,-1.54500007629395,-1.64400005340576,1.83300018310547,-1.17899990081787,-3.13599967956543,-1.62100028991699,0.223000526428223,-5.00300025939941,-0.0399999618530273,-2.09200000762939,-0.746000289916992,1.18200016021729,1.63500022888184,0.00399971008300781,-1.45599937438965,-0.420999526977539,0.350000381469727,0.998000144958496,-0.859999656677246,1.03800010681152,1.8129997253418,1.87899971008301,0.0290002822875977,0.801000595092773,-1.26900005340576,-0.37399959564209,-2.25599956512451,3.07700061798096,0.447999954223633,1.13599967956543,-0.420999526977539,2.61800003051758,-0.0329999923706055,-1.00599956512451,3.02400016784668,0.13700008392334,0.659000396728516,0.393000602722168,14549277020004
8,0.796000480651855,-1.01200008392334,-0.920999526977539,-0.607999801635742,0.798999786376953,-1.85099983215332,-2.74699974060059,-2.26999950408936,-0.866000175476074,-4.47599983215332,-0.368000030517578,-1.96599960327148,-0.422999382019043,0.617000579833984,1.22599983215332,0.136000633239746,-1.72299957275391,-0.465999603271484,-1.18499946594238,0.881000518798828,-1.60999965667725,-0.738999366760254,1.28299999237061,0.722000122070312,1.05500030517578,0.340000152587891,-1.70699977874756,-0.300000190734863,-2.34299945831299,3.91400003433228,-0.616999626159668,1.05300045013428,0.0390005111694336,2.31700038909912,-0.116999626159668,0.737000465393066,3.80700016021729,1.07299995422363,1.17399978637695,1.12900066375732,14550088020004
9,1.46500015258789,-0.276000022888184,-2.66399955749512,-1.16499996185303,-0.401000022888184,-0.437000274658203,-1.50800037384033,-1.22599983215332,0.0229997634887695,-5.9379997253418,0.687000274658203,-2.38799953460693,-0.696000099182129,1.69099998474121,2.28999996185303,0.248000144958496,-0.939000129699707,-1.26299953460693,0.935999870300293,0.907999992370605,-1.24400043487549,2.02699995040894,1.85099983215332,1.50099992752075,-0.270999908447266,0.24899959564209,-1.47599983215332,-0.270999908447266,-2.36499977111816,2.49200010299683,0.0790004730224609,0.934999942779541,-1.62899971008301,3.14900016784668,0.11400032043457,-1.58899974822998,2.0460000038147,0.284000396728516,1.22399997711182,0.604999542236328,14550197020004
10,1.17200088500977,0.0750007629394531,-1.19299983978271,1.68400001525879,0.0580005645751953,-0.408999443054199,-1.09999942779541,-1.08599948883057,-1.65099906921387,-1.44599914550781,-0.546999931335449,-1.30199909210205,-0.631999969482422,1.56800079345703,1.4970006942749,-0.32599925994873,-1.40399932861328,1.20700073242188,-0.902999877929688,0.539000511169434,-1.02199935913086,-1.06199932098389,0.831000328063965,0.902000427246094,0.827000617980957,1.01300048828125,0.0440006256103516,1.51500034332275,-1.71799945831299,4.41300058364868,-0.0339994430541992,0.744000434875488,0.956000328063965,2.11700057983398,1.23800086975098,2.57600021362305,4.30200052261353,1.06500053405762,1.73000049591064,0.698000907897949,37259363010690
