"value","yhat","var"
0,-1.65075082741263,"BA.PIEN"
1.59317482412645,0.641124037856419,"BA.PIEN"
3.1863496482529,1.09498735355064,"BA.PIEN"
4.77952447237934,0.653638242394911,"BA.PIEN"
6.37269929650579,0.869824363213599,"BA.PIEN"
7.96587412063224,1.59623171884749,"BA.PIEN"
9.55904894475869,1.24482778860466,"BA.PIEN"
11.1522237688851,1.5389553917933,"BA.PIEN"
12.7453985930116,1.43883845400274,"BA.PIEN"
14.338573417138,1.77694621465287,"BA.PIEN"
15.9317482412645,1.7665942104158,"BA.PIEN"
17.5249230653909,1.11409430482878,"BA.PIEN"
19.1180978895174,1.65109079008556,"BA.PIEN"
20.7112727136438,1.88332905347686,"BA.PIEN"
22.3044475377703,2.02227651467685,"BA.PIEN"
23.8976223618967,0.91006334891154,"BA.PIEN"
25.4907971860232,1.68252801404917,"BA.PIEN"
27.0839720101496,1.61346266237673,"BA.PIEN"
28.6771468342761,1.23361431510468,"BA.PIEN"
30.2703216584025,1.46716473693915,"BA.PIEN"
31.863496482529,2.25884414411409,"BA.PIEN"
33.4566713066554,1.87097019344617,"BA.PIEN"
35.0498461307819,1.47304113426173,"BA.PIEN"
36.6430209549083,1.82099216660666,"BA.PIEN"
38.2361957790348,1.87769190696392,"BA.PIEN"
39.8293706031612,1.77452932349509,"BA.PIEN"
41.4225454272877,2.17462289166574,"BA.PIEN"
43.0157202514141,1.35929812099178,"BA.PIEN"
44.6088950755405,1.78253229954826,"BA.PIEN"
46.202069899667,1.30692231619584,"BA.PIEN"
47.7952447237934,1.41498659932324,"BA.PIEN"
49.3884195479199,2.33028294335094,"BA.PIEN"
50.9815943720463,1.95977128821965,"BA.PIEN"
52.5747691961728,2.02665848218274,"BA.PIEN"
54.1679440202992,2.06951452130447,"BA.PIEN"
55.7611188444257,2.0922344995375,"BA.PIEN"
57.3542936685521,2.24931638638312,"BA.PIEN"
58.9474684926786,2.24931638638312,"BA.PIEN"
60.540643316805,2.22052122102525,"BA.PIEN"
62.1338181409315,2.22052122102525,"BA.PIEN"
63.7269929650579,2.22052122102525,"BA.PIEN"
65.3201677891844,2.22052122102525,"BA.PIEN"
66.9133426133108,1.93501152588737,"BA.PIEN"
68.5065174374373,1.93501152588737,"BA.PIEN"
70.0996922615637,1.57753554159691,"BA.PIEN"
71.6928670856902,1.57753554159691,"BA.PIEN"
73.2860419098166,1.57753554159691,"BA.PIEN"
74.8792167339431,1.57753554159691,"BA.PIEN"
76.4723915580695,1.57753554159691,"BA.PIEN"
78.065566382196,1.57753554159691,"BA.PIEN"
79.6587412063224,1.57753554159691,"BA.PIEN"
