"value","yhat","var","method"
4.14528,0.147224294988987,"QMD.PIEN","PD"
5.52704,0.147224294988987,"QMD.PIEN","PD"
6.9088,0.147224294988987,"QMD.PIEN","PD"
8.29056,0.147224294988987,"QMD.PIEN","PD"
9.67232,0.147224294988987,"QMD.PIEN","PD"
11.05408,0.147224294988987,"QMD.PIEN","PD"
12.43584,0.147224294988987,"QMD.PIEN","PD"
13.8176,0.147224294988987,"QMD.PIEN","PD"
15.19936,0.207301692889551,"QMD.PIEN","PD"
16.58112,0.212183827954409,"QMD.PIEN","PD"
17.96288,0.267567895312009,"QMD.PIEN","PD"
19.34464,0.289420801307922,"QMD.PIEN","PD"
20.7264,0.305665394744711,"QMD.PIEN","PD"
22.10816,0.32681257275795,"QMD.PIEN","PD"
23.48992,0.324782010557961,"QMD.PIEN","PD"
24.87168,0.281731969056842,"QMD.PIEN","PD"
26.25344,0.276912757605247,"QMD.PIEN","PD"
27.6352,0.293077717168545,"QMD.PIEN","PD"
29.01696,0.292201122634248,"QMD.PIEN","PD"
30.39872,0.284313551637188,"QMD.PIEN","PD"
31.78048,0.288089669562005,"QMD.PIEN","PD"
33.16224,0.286068216309052,"QMD.PIEN","PD"
34.544,0.28976417569241,"QMD.PIEN","PD"
35.92576,0.28165939674671,"QMD.PIEN","PD"
37.30752,0.280861138007472,"QMD.PIEN","PD"
38.68928,0.281440712395071,"QMD.PIEN","PD"
40.07104,0.2817301856161,"QMD.PIEN","PD"
41.4528,0.282534845048395,"QMD.PIEN","PD"
42.83456,0.276594966684646,"QMD.PIEN","PD"
44.21632,0.267404603261331,"QMD.PIEN","PD"
45.59808,0.253984884620829,"QMD.PIEN","PD"
46.97984,0.253241224749609,"QMD.PIEN","PD"
48.3616,0.269421722669448,"QMD.PIEN","PD"
49.74336,0.27693733136397,"QMD.PIEN","PD"
51.12512,0.277661157523798,"QMD.PIEN","PD"
52.50688,0.27912473564309,"QMD.PIEN","PD"
53.88864,0.291830602887436,"QMD.PIEN","PD"
55.2704,0.296109184812551,"QMD.PIEN","PD"
56.65216,0.29776469504199,"QMD.PIEN","PD"
58.03392,0.294184538906467,"QMD.PIEN","PD"
59.41568,0.276563840245869,"QMD.PIEN","PD"
60.79744,0.254705752311818,"QMD.PIEN","PD"
62.1792,0.250277651142649,"QMD.PIEN","PD"
63.56096,0.218833891873157,"QMD.PIEN","PD"
64.94272,0.218236935064743,"QMD.PIEN","PD"
66.32448,0.218187817142263,"QMD.PIEN","PD"
67.70624,0.207391484781072,"QMD.PIEN","PD"
69.088,0.178839936542464,"QMD.PIEN","PD"
0,-0.0594693849881764,"QMD.PIEN","ALE"
13.208,-0.0594693849881764,"QMD.PIEN","ALE"
14.732,0.0186290546261008,"QMD.PIEN","ALE"
16.256,0.000659566027725517,"QMD.PIEN","ALE"
17.6101578452135,0.0458505470512134,"QMD.PIEN","ALE"
18.6270515111759,0.0463221110978815,"QMD.PIEN","ALE"
19.4841108892055,0.0597646689631724,"QMD.PIEN","ALE"
20.6990520555894,0.0729367487139745,"QMD.PIEN","ALE"
21.5211608422966,0.0706613809039157,"QMD.PIEN","ALE"
22.3166140352877,0.1451969505594,"QMD.PIEN","ALE"
22.9295677565016,0.145814929792842,"QMD.PIEN","ALE"
23.9497442714253,0.0955498052510049,"QMD.PIEN","ALE"
24.8169395507719,0.0525574393814495,"QMD.PIEN","ALE"
25.8073666485624,0.0515446675436776,"QMD.PIEN","ALE"
26.4117256157185,0.0566687436781037,"QMD.PIEN","ALE"
27.3444497963785,0.0821806589353991,"QMD.PIEN","ALE"
28.2435584576898,0.0768435215606993,"QMD.PIEN","ALE"
29.2498520414112,0.0814073064635148,"QMD.PIEN","ALE"
30.0588564289825,0.0540434056925177,"QMD.PIEN","ALE"
31.1396127143547,0.0604053949756301,"QMD.PIEN","ALE"
32.3948051449758,0.0650736315663283,"QMD.PIEN","ALE"
33.782,0.0638130947000935,"QMD.PIEN","ALE"
35.0529202777743,0.0689377344358348,"QMD.PIEN","ALE"
36.6719382802541,0.0465435604908776,"QMD.PIEN","ALE"
38.8985695208607,0.061189454042258,"QMD.PIEN","ALE"
41.1808148474505,0.0487445469772585,"QMD.PIEN","ALE"
44.9732147042363,-0.028217046711743,"QMD.PIEN","ALE"
51.162503876463,0.00393755903003608,"QMD.PIEN","ALE"
94.742,-0.293506818035698,"QMD.PIEN","ALE"
0,0.186053437664599,"propBA.PIEN","PD"
1.40328854389493,0.186053437664599,"propBA.PIEN","PD"
2.80657708778987,0.186296019653146,"propBA.PIEN","PD"
4.2098656316848,0.300720515645225,"propBA.PIEN","PD"
5.61315417557973,0.377180402596404,"propBA.PIEN","PD"
7.01644271947466,0.333760795526474,"propBA.PIEN","PD"
8.4197312633696,0.308330913394124,"propBA.PIEN","PD"
9.82301980726453,0.297983378203115,"propBA.PIEN","PD"
11.2263083511595,0.291955129968322,"propBA.PIEN","PD"
12.6295968950544,0.308147154519923,"propBA.PIEN","PD"
14.0328854389493,0.308665956510039,"propBA.PIEN","PD"
15.4361739828443,0.272945890286103,"propBA.PIEN","PD"
16.8394625267392,0.277062111071631,"propBA.PIEN","PD"
18.2427510706341,0.288915623968882,"propBA.PIEN","PD"
19.6460396145291,0.298278314398886,"propBA.PIEN","PD"
21.049328158424,0.277900028786143,"propBA.PIEN","PD"
22.4526167023189,0.271028891338034,"propBA.PIEN","PD"
23.8559052462139,0.276054781487659,"propBA.PIEN","PD"
25.2591937901088,0.281705668275082,"propBA.PIEN","PD"
26.6624823340037,0.274882151664932,"propBA.PIEN","PD"
28.0657708778987,0.300579292648032,"propBA.PIEN","PD"
29.4690594217936,0.333823968814775,"propBA.PIEN","PD"
30.8723479656885,0.333161464526786,"propBA.PIEN","PD"
32.2756365095834,0.333774669422611,"propBA.PIEN","PD"
33.6789250534784,0.329355730613747,"propBA.PIEN","PD"
35.0822135973733,0.292261587834662,"propBA.PIEN","PD"
36.4855021412682,0.297801659271774,"propBA.PIEN","PD"
37.8887906851632,0.301554475872098,"propBA.PIEN","PD"
39.2920792290581,0.302747007518951,"propBA.PIEN","PD"
40.695367772953,0.30481778220263,"propBA.PIEN","PD"
42.098656316848,0.310612078467587,"propBA.PIEN","PD"
43.5019448607429,0.30820424238339,"propBA.PIEN","PD"
44.9052334046378,0.306343942567622,"propBA.PIEN","PD"
46.3085219485328,0.306168430684527,"propBA.PIEN","PD"
47.7118104924277,0.306485822902197,"propBA.PIEN","PD"
49.1150990363226,0.309253362336096,"propBA.PIEN","PD"
50.5183875802176,0.31377875516225,"propBA.PIEN","PD"
51.9216761241125,0.319423334323141,"propBA.PIEN","PD"
