"value","yhat","var","method"
19.5080971851964,0.265946198425169,"propBA.ABLA","PD"
20.8086369975429,0.258425132478099,"propBA.ABLA","PD"
22.1091768098893,0.268253482515301,"propBA.ABLA","PD"
23.4097166222357,0.291046764421187,"propBA.ABLA","PD"
24.7102564345822,0.287180497157795,"propBA.ABLA","PD"
26.0107962469286,0.28598830723434,"propBA.ABLA","PD"
27.311336059275,0.291501515308781,"propBA.ABLA","PD"
28.6118758716215,0.297345422786739,"propBA.ABLA","PD"
29.9124156839679,0.307519000007045,"propBA.ABLA","PD"
31.2129554963143,0.304415304661279,"propBA.ABLA","PD"
32.5134953086607,0.306451312947968,"propBA.ABLA","PD"
33.8140351210072,0.305600588342659,"propBA.ABLA","PD"
35.1145749333536,0.309306534253258,"propBA.ABLA","PD"
36.4151147457,0.309532986322937,"propBA.ABLA","PD"
37.7156545580465,0.304476304957939,"propBA.ABLA","PD"
39.0161943703929,0.303011959860442,"propBA.ABLA","PD"
40.3167341827393,0.301561176175619,"propBA.ABLA","PD"
41.6172739950857,0.301908836935395,"propBA.ABLA","PD"
42.9178138074322,0.297656377638407,"propBA.ABLA","PD"
44.2183536197786,0.29790888059147,"propBA.ABLA","PD"
45.518893432125,0.297383465076556,"propBA.ABLA","PD"
46.8194332444715,0.275674413841002,"propBA.ABLA","PD"
48.1199730568179,0.271686265317499,"propBA.ABLA","PD"
49.4205128691643,0.274461938817329,"propBA.ABLA","PD"
50.7210526815108,0.275392484542654,"propBA.ABLA","PD"
52.0215924938572,0.280277965125087,"propBA.ABLA","PD"
53.3221323062036,0.276531696322179,"propBA.ABLA","PD"
54.62267211855,0.282409088105284,"propBA.ABLA","PD"
55.9232119308965,0.288837148908019,"propBA.ABLA","PD"
57.2237517432429,0.288963849320395,"propBA.ABLA","PD"
58.5242915555893,0.258669893466885,"propBA.ABLA","PD"
59.8248313679358,0.258570327135673,"propBA.ABLA","PD"
61.1253711802822,0.263579073517423,"propBA.ABLA","PD"
62.4259109926286,0.26646507024787,"propBA.ABLA","PD"
63.7264508049751,0.268172220743611,"propBA.ABLA","PD"
65.0269906173215,0.265240117267621,"propBA.ABLA","PD"
0,-0.0571504505628896,"propBA.ABLA","ALE"
1.10964630664353,-0.0571504505628896,"propBA.ABLA","ALE"
1.66577205869108,0.0689171111423277,"propBA.ABLA","ALE"
2.44639355815592,0.0300174404904165,"propBA.ABLA","ALE"
3.2990886177849,-0.0382280448380183,"propBA.ABLA","ALE"
4.31739889429442,-0.0416412647676518,"propBA.ABLA","ALE"
5.65036676969682,-0.0387410773755106,"propBA.ABLA","ALE"
6.75341668121235,0.0354216409232459,"propBA.ABLA","ALE"
8.15210098317244,0.0322360291794601,"propBA.ABLA","ALE"
9.5285812370932,0.028379527555815,"propBA.ABLA","ALE"
11.54616502376,0.0677117956087319,"propBA.ABLA","ALE"
13.1410325005244,0.0728563477492229,"propBA.ABLA","ALE"
15.3742625887473,0.0934896071547854,"propBA.ABLA","ALE"
17.1357459846831,0.0330585359417642,"propBA.ABLA","ALE"
19.6518265655426,0.0272294895589063,"propBA.ABLA","ALE"
21.8497700267196,0.0439676070366097,"propBA.ABLA","ALE"
24.6724798573166,0.0780520075797104,"propBA.ABLA","ALE"
27.5149755975323,0.102061694561857,"propBA.ABLA","ALE"
30.6333758542583,0.155151448010721,"propBA.ABLA","ALE"
34.5192991982492,0.153342531271653,"propBA.ABLA","ALE"
37.9671052051072,0.148741820495061,"propBA.ABLA","ALE"
42.1868255201589,0.133610515059934,"propBA.ABLA","ALE"
46.7827243238087,0.0753744256106283,"propBA.ABLA","ALE"
51.5820400783486,0.0925823982307422,"propBA.ABLA","ALE"
56.9750008463632,0.106587699158615,"propBA.ABLA","ALE"
63.39366667786,-0.0168049448694939,"propBA.ABLA","ALE"
71.2601037585653,-0.037119601542409,"propBA.ABLA","ALE"
84.6789989118606,-0.0330687773867622,"propBA.ABLA","ALE"
96.5055770366492,0.0403887094245559,"propBA.ABLA","ALE"
100,-0.256034704535613,"propBA.ABLA","ALE"
