"value","yhat","var","method"
20.5982221113841,0.451007305753382,"BA.ABLA","ALE"
25.7445375033259,0.542876416460399,"BA.ABLA","ALE"
49.3834387808671,0.418390201972392,"BA.ABLA","ALE"
0,0.157261562059619,"QMD.ABLA","PD"
1.10236,0.157261562059619,"QMD.ABLA","PD"
2.20472,0.157261562059619,"QMD.ABLA","PD"
3.30708,0.157261562059619,"QMD.ABLA","PD"
4.40944,0.157261562059619,"QMD.ABLA","PD"
5.5118,0.157261562059619,"QMD.ABLA","PD"
6.61416,0.157261562059619,"QMD.ABLA","PD"
7.71652,0.157261562059619,"QMD.ABLA","PD"
8.81888,0.157261562059619,"QMD.ABLA","PD"
9.92124,0.157261562059619,"QMD.ABLA","PD"
11.0236,0.157261562059619,"QMD.ABLA","PD"
12.12596,0.157261562059619,"QMD.ABLA","PD"
13.22832,0.157261562059619,"QMD.ABLA","PD"
14.33068,0.163332330875696,"QMD.ABLA","PD"
15.43304,0.186692707029544,"QMD.ABLA","PD"
16.5354,0.305851817560314,"QMD.ABLA","PD"
17.63776,0.334067246449949,"QMD.ABLA","PD"
18.74012,0.327394544189953,"QMD.ABLA","PD"
19.84248,0.286896492344866,"QMD.ABLA","PD"
20.94484,0.280062702150119,"QMD.ABLA","PD"
22.0472,0.261889325373152,"QMD.ABLA","PD"
23.14956,0.253438209447798,"QMD.ABLA","PD"
24.25192,0.255891735157065,"QMD.ABLA","PD"
25.35428,0.234734989625339,"QMD.ABLA","PD"
26.45664,0.224969723754341,"QMD.ABLA","PD"
27.559,0.232277549538462,"QMD.ABLA","PD"
28.66136,0.226393063309572,"QMD.ABLA","PD"
29.76372,0.235294816987595,"QMD.ABLA","PD"
30.86608,0.228899510309517,"QMD.ABLA","PD"
31.96844,0.224130066338357,"QMD.ABLA","PD"
33.0708,0.218662056494522,"QMD.ABLA","PD"
34.17316,0.220272111402017,"QMD.ABLA","PD"
35.27552,0.220721841454718,"QMD.ABLA","PD"
36.37788,0.218586396478068,"QMD.ABLA","PD"
37.48024,0.216586032158028,"QMD.ABLA","PD"
38.5826,0.212248681677621,"QMD.ABLA","PD"
39.68496,0.207784771137357,"QMD.ABLA","PD"
40.78732,0.206420114043523,"QMD.ABLA","PD"
41.88968,0.204123115141332,"QMD.ABLA","PD"
42.99204,0.182838187158868,"QMD.ABLA","PD"
44.0944,0.179401828658548,"QMD.ABLA","PD"
45.19676,0.180059292405912,"QMD.ABLA","PD"
46.29912,0.180570355627221,"QMD.ABLA","PD"
47.40148,0.183179682668668,"QMD.ABLA","PD"
48.50384,0.179551943511175,"QMD.ABLA","PD"
49.6062,0.178827904679779,"QMD.ABLA","PD"
50.70856,0.179333693111179,"QMD.ABLA","PD"
51.81092,0.176372818675827,"QMD.ABLA","PD"
52.91328,0.173596660748875,"QMD.ABLA","PD"
54.01564,0.173596660748875,"QMD.ABLA","PD"
55.118,0.173596660748875,"QMD.ABLA","PD"
0,-0.0556021908913275,"QMD.ABLA","ALE"
13.208,-0.0556021908913275,"QMD.ABLA","ALE"
14.224,-0.0556021908913275,"QMD.ABLA","ALE"
15.24,-0.0223282889686156,"QMD.ABLA","ALE"
16.0402558583085,0.118195518946145,"QMD.ABLA","ALE"
16.7668861151974,0.175928587835896,"QMD.ABLA","ALE"
17.2575621474392,0.192221924775333,"QMD.ABLA","ALE"
17.7392142595284,0.20148995938382,"QMD.ABLA","ALE"
18.1294446136665,0.21441849562365,"QMD.ABLA","ALE"
18.5589356844387,0.177794188545002,"QMD.ABLA","ALE"
19.05,0.118038160913492,"QMD.ABLA","ALE"
19.4092532246051,0.0815667902094414,"QMD.ABLA","ALE"
19.8879729233524,0.0967041837990859,"QMD.ABLA","ALE"
20.3737817115716,0.0690652611558972,"QMD.ABLA","ALE"
20.828,0.0861589271430999,"QMD.ABLA","ALE"
21.4999259868494,0.0437003653818309,"QMD.ABLA","ALE"
22.0270873698726,0.0445737888854671,"QMD.ABLA","ALE"
22.606,0.0393049490011434,"QMD.ABLA","ALE"
23.1119840390699,0.0279334371599707,"QMD.ABLA","ALE"
23.5387933670456,0.0172961606542356,"QMD.ABLA","ALE"
23.9887166497085,0.0314551169145027,"QMD.ABLA","ALE"
24.6433054515612,0.0311102867570471,"QMD.ABLA","ALE"
25.2788657669117,-0.0101249414607276,"QMD.ABLA","ALE"
26.0888860464156,-0.0360554912250325,"QMD.ABLA","ALE"
26.7427142077987,-0.027050355394757,"QMD.ABLA","ALE"
28.0277359849925,-0.0468034593532102,"QMD.ABLA","ALE"
29.0902549175264,-0.0469815482098781,"QMD.ABLA","ALE"
30.6195920155707,-0.0358116225442322,"QMD.ABLA","ALE"
32.7817481535076,-0.088497155819742,"QMD.ABLA","ALE"
36.4136263890319,-0.0836152854009769,"QMD.ABLA","ALE"
62.738,-0.235062978533787,"QMD.ABLA","ALE"
0,0.162804891411949,"propBA.ABLA","PD"
1.35667484239444,0.162804891411949,"propBA.ABLA","PD"
2.71334968478888,0.198120595597301,"propBA.ABLA","PD"
4.07002452718332,0.194532917783342,"propBA.ABLA","PD"
5.42669936957776,0.193753355714224,"propBA.ABLA","PD"
6.7833742119722,0.323235449813564,"propBA.ABLA","PD"
8.14004905436664,0.288551988190286,"propBA.ABLA","PD"
9.49672389676108,0.270899792641548,"propBA.ABLA","PD"
10.8533987391555,0.276914729976882,"propBA.ABLA","PD"
12.21007358155,0.279614384694632,"propBA.ABLA","PD"
13.5667484239444,0.285514046044352,"propBA.ABLA","PD"
14.9234232663388,0.328250662205438,"propBA.ABLA","PD"
16.2800981087333,0.331070394060892,"propBA.ABLA","PD"
17.6367729511277,0.310143097425207,"propBA.ABLA","PD"
18.9934477935222,0.325393106170309,"propBA.ABLA","PD"
20.3501226359166,0.305541501316138,"propBA.ABLA","PD"
21.706797478311,0.309197718668086,"propBA.ABLA","PD"
23.0634723207055,0.307571848938312,"propBA.ABLA","PD"
24.4201471630999,0.309937713259977,"propBA.ABLA","PD"
25.7768220054944,0.302828766737371,"propBA.ABLA","PD"
27.1334968478888,0.306604838999662,"propBA.ABLA","PD"
28.4901716902832,0.306040580545006,"propBA.ABLA","PD"
29.8468465326777,0.3096165575552,"propBA.ABLA","PD"
31.2035213750721,0.30822773389055,"propBA.ABLA","PD"
32.5601962174666,0.303433068301603,"propBA.ABLA","PD"
33.916871059861,0.303145225118138,"propBA.ABLA","PD"
35.2735459022554,0.305398720913562,"propBA.ABLA","PD"
36.6302207446499,0.306691317505042,"propBA.ABLA","PD"
37.9868955870443,0.306803407345158,"propBA.ABLA","PD"
39.3435704294387,0.300326072850803,"propBA.ABLA","PD"
40.7002452718332,0.300931259010201,"propBA.ABLA","PD"
42.0569201142276,0.300531855918688,"propBA.ABLA","PD"
43.4135949566221,0.288062068892418,"propBA.ABLA","PD"
44.7702697990165,0.287562214791599,"propBA.ABLA","PD"
46.126944641411,0.297040031147516,"propBA.ABLA","PD"
47.4836194838054,0.288857218055719,"propBA.ABLA","PD"
48.8402943261998,0.289060764369,"propBA.ABLA","PD"
50.1969691685943,0.281048156790304,"propBA.ABLA","PD"
51.5536440109887,0.282412725703928,"propBA.ABLA","PD"
52.9103188533831,0.27332973677593,"propBA.ABLA","PD"
54.2669936957776,0.272078245314265,"propBA.ABLA","PD"
55.623668538172,0.27557168579272,"propBA.ABLA","PD"
56.9803433805665,0.274971687901784,"propBA.ABLA","PD"
58.3370182229609,0.269618589863149,"propBA.ABLA","PD"
59.6936930653553,0.271081218376676,"propBA.ABLA","PD"
61.0503679077498,0.267974315994579,"propBA.ABLA","PD"
62.4070427501442,0.269158483464543,"propBA.ABLA","PD"
63.7637175925387,0.26885975237033,"propBA.ABLA","PD"
65.1203924349331,0.268556726449937,"propBA.ABLA","PD"
66.4770672773275,0.270078843937111,"propBA.ABLA","PD"
67.833742119722,0.269858122190342,"propBA.ABLA","PD"
0,-0.0589111301848974,"propBA.ABLA","ALE"
0.712866658875774,-0.0589111301848974,"propBA.ABLA","ALE"
1.27419010916429,-0.0589111301848974,"propBA.ABLA","ALE"
2.13359770727806,0.0509907904762004,"propBA.ABLA","ALE"
3.04060034900804,0.0478189052051487,"propBA.ABLA","ALE"
3.98078208472165,0.0321624210019034,"propBA.ABLA","ALE"
5.16003725828394,0.0213989019354238,"propBA.ABLA","ALE"
6.29658002735979,0.0607509790449762,"propBA.ABLA","ALE"
7.84157414788748,0.0945138107633518,"propBA.ABLA","ALE"
8.96076688674456,0.0773347771525793,"propBA.ABLA","ALE"
10.4497403050269,0.0667115756301109,"propBA.ABLA","ALE"
12.2560460595035,0.0813128105307843,"propBA.ABLA","ALE"
14.2510961507879,0.136229489641319,"propBA.ABLA","ALE"
16.0422282417924,0.141485952259084,"propBA.ABLA","ALE"
17.7397751348061,0.0915384622290728,"propBA.ABLA","ALE"
20.1893719184231,0.0933900494235976,"propBA.ABLA","ALE"
22.3572933038243,0.0827053375860416,"propBA.ABLA","ALE"
25.7589984350548,0.0805075133438272,"propBA.ABLA","ALE"
28.3797502447312,0.0945627920488529,"propBA.ABLA","ALE"
31.4173925882179,0.101416342718094,"propBA.ABLA","ALE"
35.3431491301267,0.114265299752444,"propBA.ABLA","ALE"
38.8687865497076,0.0948921252155023,"propBA.ABLA","ALE"
42.5882849175538,0.0953866251809664,"propBA.ABLA","ALE"
47.2907540523325,0.100444766506415,"propBA.ABLA","ALE"
51.7814392998862,0.043766030978544,"propBA.ABLA","ALE"
56.9402803662589,0.0104008530750745,"propBA.ABLA","ALE"
62.9682155441991,-0.0311919062263796,"propBA.ABLA","ALE"
71.2353401094609,-0.0529863061311396,"propBA.ABLA","ALE"
81.1700891127473,-0.0877234525960234,"propBA.ABLA","ALE"
96.1159627860682,-0.159004561263041,"propBA.ABLA","ALE"
100,-0.319665093910398,"propBA.ABLA","ALE"
