"value","yhat","var","method"
0,0.0780482680863825,"BA.PIEN","PD"
0.3258129961332,0.0860956659624925,"BA.PIEN","PD"
0.6516259922664,0.115942196659622,"BA.PIEN","PD"
0.9774389883996,0.124466913133462,"BA.PIEN","PD"
1.3032519845328,0.125558417486837,"BA.PIEN","PD"
1.629064980666,0.164562262565157,"BA.PIEN","PD"
1.9548779767992,0.209102678141265,"BA.PIEN","PD"
2.2806909729324,0.202750302460647,"BA.PIEN","PD"
2.6065039690656,0.203822702152963,"BA.PIEN","PD"
2.9323169651988,0.228341604973895,"BA.PIEN","PD"
3.258129961332,0.241954151305379,"BA.PIEN","PD"
3.5839429574652,0.244619647365941,"BA.PIEN","PD"
3.9097559535984,0.248235400715339,"BA.PIEN","PD"
4.2355689497316,0.239824268549457,"BA.PIEN","PD"
4.5613819458648,0.240622803049129,"BA.PIEN","PD"
4.887194941998,0.23913715199929,"BA.PIEN","PD"
5.2130079381312,0.274610479404087,"BA.PIEN","PD"
5.5388209342644,0.301865709816163,"BA.PIEN","PD"
5.8646339303976,0.29965142811059,"BA.PIEN","PD"
6.1904469265308,0.287432550518532,"BA.PIEN","PD"
6.516259922664,0.379777097656294,"BA.PIEN","PD"
6.8420729187972,0.397976746304378,"BA.PIEN","PD"
7.1678859149304,0.409491492144579,"BA.PIEN","PD"
7.4936989110636,0.416465668596961,"BA.PIEN","PD"
7.8195119071968,0.441412122186088,"BA.PIEN","PD"
8.14532490333,0.452691395034975,"BA.PIEN","PD"
8.4711378994632,0.455007709314463,"BA.PIEN","PD"
8.7969508955964,0.469278417052268,"BA.PIEN","PD"
9.1227638917296,0.475842208658161,"BA.PIEN","PD"
9.4485768878628,0.450827202577114,"BA.PIEN","PD"
9.774389883996,0.446871463342013,"BA.PIEN","PD"
10.1002028801292,0.449867263053293,"BA.PIEN","PD"
10.4260158762624,0.447694493664869,"BA.PIEN","PD"
10.7518288723956,0.451019035799852,"BA.PIEN","PD"
11.0776418685288,0.448807807355841,"BA.PIEN","PD"
11.403454864662,0.449463871176087,"BA.PIEN","PD"
11.7292678607952,0.448214975491739,"BA.PIEN","PD"
12.0550808569284,0.446941878643212,"BA.PIEN","PD"
12.3808938530616,0.44073368852883,"BA.PIEN","PD"
12.7067068491948,0.438956424798537,"BA.PIEN","PD"
13.032519845328,0.436490560392401,"BA.PIEN","PD"
13.3583328414612,0.434240312043545,"BA.PIEN","PD"
13.6841458375944,0.432902485754648,"BA.PIEN","PD"
14.0099588337276,0.432624741854828,"BA.PIEN","PD"
14.3357718298608,0.434490153093222,"BA.PIEN","PD"
14.661584825994,0.433428126823934,"BA.PIEN","PD"
14.9873978221272,0.432645346599078,"BA.PIEN","PD"
15.3132108182604,0.435601099126675,"BA.PIEN","PD"
15.6390238143936,0.438485383887326,"BA.PIEN","PD"
15.9648368105268,0.438437214717331,"BA.PIEN","PD"
16.29064980666,0.443760557956174,"BA.PIEN","PD"
0,-0.194203843767724,"BA.PIEN","ALE"
0.227939793265061,-0.194203843767724,"BA.PIEN","ALE"
0.348427637705005,-0.187128144871074,"BA.PIEN","ALE"
0.531683696290337,-0.18916268910661,"BA.PIEN","ALE"
0.680051779906504,-0.128159637163394,"BA.PIEN","ALE"
0.932405620450202,-0.128156152149018,"BA.PIEN","ALE"
1.21535237208997,-0.138893795455578,"BA.PIEN","ALE"
1.54320891440279,-0.107430461033128,"BA.PIEN","ALE"
2.00843214865684,-0.0210805297740732,"BA.PIEN","ALE"
2.47975889473054,-0.00848560600598963,"BA.PIEN","ALE"
2.87015759519543,0.0129811282403217,"BA.PIEN","ALE"
3.45112149802968,0.0415257265302073,"BA.PIEN","ALE"
4.1353929898115,0.0506763389865195,"BA.PIEN","ALE"
4.8938861994003,0.0253944820810972,"BA.PIEN","ALE"
6.2117926404601,0.0778741277910112,"BA.PIEN","ALE"
7.19551297139411,0.275782128296466,"BA.PIEN","ALE"
8.42894982294974,0.383482265215697,"BA.PIEN","ALE"
9.47687005598683,0.392758577719455,"BA.PIEN","ALE"
10.4836480982395,0.41288156364574,"BA.PIEN","ALE"
12.0291929245733,0.417618336610987,"BA.PIEN","ALE"
13.4737660738905,0.41205950257058,"BA.PIEN","ALE"
15.3480716665104,0.421109916224694,"BA.PIEN","ALE"
17.6502259024886,0.430529104361085,"BA.PIEN","ALE"
20.8756681671864,0.495792950827046,"BA.PIEN","ALE"
25.971120960631,0.547824159707081,"BA.PIEN","ALE"
32.3035521495266,0.537635858850103,"BA.PIEN","ALE"
40.7690476913966,0.556617597264377,"BA.PIEN","ALE"
60.4304937664596,0.371149882118278,"BA.PIEN","ALE"
0,0.158082969436687,"QMD.PIEN","PD"
1.38176,0.158082969436687,"QMD.PIEN","PD"
2.76352,0.158082969436687,"QMD.PIEN","PD"
4.14528,0.158082969436687,"QMD.PIEN","PD"
5.52704,0.158082969436687,"QMD.PIEN","PD"
6.9088,0.158082969436687,"QMD.PIEN","PD"
8.29056,0.158082969436687,"QMD.PIEN","PD"
9.67232,0.158082969436687,"QMD.PIEN","PD"
11.05408,0.158082969436687,"QMD.PIEN","PD"
12.43584,0.158082969436687,"QMD.PIEN","PD"
13.8176,0.158082969436687,"QMD.PIEN","PD"
15.19936,0.191488075693788,"QMD.PIEN","PD"
16.58112,0.210136943712324,"QMD.PIEN","PD"
17.96288,0.30678964450156,"QMD.PIEN","PD"
19.34464,0.299546067728666,"QMD.PIEN","PD"
20.7264,0.311113681722708,"QMD.PIEN","PD"
22.10816,0.312056869487134,"QMD.PIEN","PD"
