"value","yhat","var"
0,0.081997019927139,"BA.PICO"
1.14434818458793,0.117522026355208,"BA.PICO"
2.28869636917587,0.191419990470421,"BA.PICO"
3.4330445537638,0.245978692727133,"BA.PICO"
4.57739273835174,0.298090656062422,"BA.PICO"
5.72174092293967,0.295991564367538,"BA.PICO"
6.8660891075276,0.357752593045302,"BA.PICO"
8.01043729211554,0.37167027408944,"BA.PICO"
9.15478547670347,0.363003440703847,"BA.PICO"
10.2991336612914,0.365629703742374,"BA.PICO"
11.4434818458793,0.374063950438554,"BA.PICO"
12.5878300304673,0.371313050968529,"BA.PICO"
13.7321782150552,0.396121843200678,"BA.PICO"
14.8765263996431,0.421947491183776,"BA.PICO"
16.0208745842311,0.425782893879467,"BA.PICO"
17.165222768819,0.435350355229962,"BA.PICO"
18.3095709534069,0.441964598862246,"BA.PICO"
19.4539191379949,0.440991150446988,"BA.PICO"
20.5982673225828,0.454314757407806,"BA.PICO"
21.7426155071707,0.458247795628926,"BA.PICO"
22.8869636917587,0.452363249527342,"BA.PICO"
24.0313118763466,0.45915292449396,"BA.PICO"
25.1756600609345,0.458479571518504,"BA.PICO"
26.3200082455225,0.458851498822358,"BA.PICO"
27.4643564301104,0.460614992932691,"BA.PICO"
28.6087046146984,0.464193156332756,"BA.PICO"
29.7530527992863,0.464242290899014,"BA.PICO"
30.8974009838742,0.464075697999675,"BA.PICO"
32.0417491684622,0.462538923211212,"BA.PICO"
33.1860973530501,0.464276130458487,"BA.PICO"
34.330445537638,0.466857616676559,"BA.PICO"
35.474793722226,0.463514541771937,"BA.PICO"
36.6191419068139,0.461145688911399,"BA.PICO"
37.7634900914018,0.458223552719115,"BA.PICO"
38.9078382759898,0.465181819557792,"BA.PICO"
40.0521864605777,0.462968367735618,"BA.PICO"
41.1965346451656,0.460321900618881,"BA.PICO"
42.3408828297536,0.457908911050233,"BA.PICO"
43.4852310143415,0.462267376960133,"BA.PICO"
44.6295791989294,0.47076146042057,"BA.PICO"
45.7739273835174,0.468059941733221,"BA.PICO"
46.9182755681053,0.468115111203439,"BA.PICO"
48.0626237526932,0.468001360623536,"BA.PICO"
49.2069719372812,0.46671673426974,"BA.PICO"
50.3513201218691,0.466503556137517,"BA.PICO"
51.495668306457,0.466685226760503,"BA.PICO"
52.640016491045,0.465649037721694,"BA.PICO"
53.7843646756329,0.455337831096337,"BA.PICO"
54.9287128602208,0.456737021004641,"BA.PICO"
56.0730610448088,0.456737021004641,"BA.PICO"
57.2174092293967,0.456737021004641,"BA.PICO"
0,0.100903907782741,"QMD.PICO"
1.1938,0.100903907782741,"QMD.PICO"
2.3876,0.100903907782741,"QMD.PICO"
3.5814,0.100903907782741,"QMD.PICO"
4.7752,0.100903907782741,"QMD.PICO"
5.969,0.100903907782741,"QMD.PICO"
7.1628,0.100903907782741,"QMD.PICO"
8.3566,0.100903907782741,"QMD.PICO"
9.5504,0.100903907782741,"QMD.PICO"
10.7442,0.100903907782741,"QMD.PICO"
11.938,0.100903907782741,"QMD.PICO"
13.1318,0.113069278823081,"QMD.PICO"
14.3256,0.134072423793422,"QMD.PICO"
15.5194,0.241646964476079,"QMD.PICO"
16.7132,0.257852670477002,"QMD.PICO"
17.907,0.325194773300308,"QMD.PICO"
19.1008,0.301527213838368,"QMD.PICO"
20.2946,0.31131143735682,"QMD.PICO"
21.4884,0.308758939676291,"QMD.PICO"
22.6822,0.30998970889985,"QMD.PICO"
23.876,0.319212447649516,"QMD.PICO"
25.0698,0.311974349160468,"QMD.PICO"
26.2636,0.31961131620189,"QMD.PICO"
27.4574,0.301762752891213,"QMD.PICO"
28.6512,0.311129523233875,"QMD.PICO"
29.845,0.322037340772313,"QMD.PICO"
31.0388,0.302407243630343,"QMD.PICO"
32.2326,0.295261558903736,"QMD.PICO"
33.4264,0.288129766445292,"QMD.PICO"
34.6202,0.277686342323503,"QMD.PICO"
35.814,0.283918936453506,"QMD.PICO"
37.0078,0.301982127093922,"QMD.PICO"
38.2016,0.265823312148166,"QMD.PICO"
39.3954,0.255801514575178,"QMD.PICO"
40.5892,0.254756079522335,"QMD.PICO"
41.783,0.257374072826671,"QMD.PICO"
42.9768,0.256184116811191,"QMD.PICO"
44.1706,0.25254490654864,"QMD.PICO"
45.3644,0.247371654180218,"QMD.PICO"
46.5582,0.247709480482298,"QMD.PICO"
47.752,0.250094168978973,"QMD.PICO"
48.9458,0.249329015568405,"QMD.PICO"
50.1396,0.249008504271113,"QMD.PICO"
51.3334,0.248863184246909,"QMD.PICO"
52.5272,0.248914493548537,"QMD.PICO"
53.721,0.254747803990493,"QMD.PICO"
54.9148,0.259514053209341,"QMD.PICO"
56.1086,0.259514053209341,"QMD.PICO"
57.3024,0.259446415551646,"QMD.PICO"
58.4962,0.259446415551646,"QMD.PICO"
59.69,0.259446415551646,"QMD.PICO"
0,0.214454770685376,"propBA.PICO"
2,0.255297320680254,"propBA.PICO"
4,0.254665492848226,"propBA.PICO"
6,0.262551606481039,"propBA.PICO"
8,0.278646974533096,"propBA.PICO"
10,0.275480869638098,"propBA.PICO"
12,0.262584558508598,"propBA.PICO"
14,0.263558701672099,"propBA.PICO"
16,0.274053731648698,"propBA.PICO"
18,0.277137484146767,"propBA.PICO"
20,0.273277986905034,"propBA.PICO"
22,0.277571453615197,"propBA.PICO"
24,0.263196786270998,"propBA.PICO"
26,0.268138796613216,"propBA.PICO"
28,0.267802074225129,"propBA.PICO"
30,0.286739205151905,"propBA.PICO"
32,0.272097571974211,"propBA.PICO"
34,0.266133354592202,"propBA.PICO"
36,0.271331988630371,"propBA.PICO"
38,0.265074000258537,"propBA.PICO"
40,0.260778205427813,"propBA.PICO"
42,0.256674225913347,"propBA.PICO"
44,0.259701941202374,"propBA.PICO"
46,0.260164971236123,"propBA.PICO"
48,0.257170786452334,"propBA.PICO"
50,0.240866349559529,"propBA.PICO"
52,0.229583888369671,"propBA.PICO"
54,0.230796092313801,"propBA.PICO"
56,0.229782304028925,"propBA.PICO"
58,0.231298521595142,"propBA.PICO"
60,0.236733139984174,"propBA.PICO"
62,0.240098857972198,"propBA.PICO"
64,0.238573574373364,"propBA.PICO"
66,0.232832798001994,"propBA.PICO"
68,0.233058223845207,"propBA.PICO"
70,0.231054189538852,"propBA.PICO"
72,0.223909829059437,"propBA.PICO"
74,0.222212430235597,"propBA.PICO"
76,0.220623722233227,"propBA.PICO"
78,0.222397148035981,"propBA.PICO"
80,0.219547606051018,"propBA.PICO"
82,0.214506736293517,"propBA.PICO"
84,0.22532207720442,"propBA.PICO"
86,0.224429407440217,"propBA.PICO"
88,0.231424797589893,"propBA.PICO"
90,0.243215506786572,"propBA.PICO"
92,0.23575046865393,"propBA.PICO"
94,0.23126379437814,"propBA.PICO"
96,0.240195550017752,"propBA.PICO"
98,0.234644667551423,"propBA.PICO"
100,0.211233775372272,"propBA.PICO"
