"value","yhat","var"
0,0.0886352624782946,"BA.ABLA"
1.07434467161633,0.243043737965565,"BA.ABLA"
2.14868934323266,0.267943863084692,"BA.ABLA"
3.22303401484898,0.343735640338461,"BA.ABLA"
4.29737868646531,0.368072255451992,"BA.ABLA"
5.37172335808164,0.384247064294967,"BA.ABLA"
6.44606802969797,0.40072564239211,"BA.ABLA"
7.52041270131429,0.432095828696628,"BA.ABLA"
8.59475737293062,0.425394985895118,"BA.ABLA"
9.66910204454695,0.416738130319801,"BA.ABLA"
10.7434467161633,0.410526898313805,"BA.ABLA"
11.8177913877796,0.425145333590686,"BA.ABLA"
12.8921360593959,0.424675733735619,"BA.ABLA"
13.9664807310123,0.438675019044914,"BA.ABLA"
15.0408254026286,0.442240527177209,"BA.ABLA"
16.1151700742449,0.438844903505276,"BA.ABLA"
17.1895147458612,0.4398376199239,"BA.ABLA"
18.2638594174776,0.4403739415834,"BA.ABLA"
19.3382040890939,0.429000993157288,"BA.ABLA"
20.4125487607102,0.427045495662566,"BA.ABLA"
21.4868934323266,0.435655089933921,"BA.ABLA"
22.5612381039429,0.440966175912353,"BA.ABLA"
23.6355827755592,0.435401738451003,"BA.ABLA"
24.7099274471755,0.430575472554725,"BA.ABLA"
25.7842721187919,0.423756888026986,"BA.ABLA"
26.8586167904082,0.429434251334525,"BA.ABLA"
27.9329614620245,0.42470682310985,"BA.ABLA"
29.0073061336409,0.419691472095997,"BA.ABLA"
30.0816508052572,0.429580956331582,"BA.ABLA"
31.1559954768735,0.427055402850291,"BA.ABLA"
32.2303401484898,0.423338967285005,"BA.ABLA"
33.3046848201062,0.422113142900334,"BA.ABLA"
34.3790294917225,0.425956655337238,"BA.ABLA"
35.4533741633388,0.422861110777746,"BA.ABLA"
36.5277188349551,0.429742616965153,"BA.ABLA"
37.6020635065715,0.427851357006508,"BA.ABLA"
38.6764081781878,0.4301194270059,"BA.ABLA"
39.7507528498041,0.430524905020861,"BA.ABLA"
40.8250975214205,0.430460531883355,"BA.ABLA"
41.8994421930368,0.42975480528237,"BA.ABLA"
42.9737868646531,0.429529392492733,"BA.ABLA"
44.0481315362694,0.42993251236137,"BA.ABLA"
45.1224762078858,0.429956778006326,"BA.ABLA"
46.1968208795021,0.430451450511343,"BA.ABLA"
47.2711655511184,0.430576751551299,"BA.ABLA"
48.3455102227348,0.430793500319772,"BA.ABLA"
49.4198548943511,0.430793500319772,"BA.ABLA"
50.4941995659674,0.427357298260109,"BA.ABLA"
51.5685442375837,0.427357298260109,"BA.ABLA"
52.6428889092001,0.429024512272151,"BA.ABLA"
53.7172335808164,0.429024512272151,"BA.ABLA"
0,0.122264713449622,"QMD.ABLA"
1.48336,0.122264713449622,"QMD.ABLA"
2.96672,0.122264713449622,"QMD.ABLA"
4.45008,0.122264713449622,"QMD.ABLA"
