"value","yhat","var"
0,0.0392841864110822,"BA.PIEN"
1.59317482412645,0.0653518660947813,"BA.PIEN"
3.1863496482529,0.0889041596041293,"BA.PIEN"
4.77952447237934,0.145410134068595,"BA.PIEN"
6.37269929650579,0.164484929402077,"BA.PIEN"
7.96587412063224,0.193311495115518,"BA.PIEN"
9.55904894475869,0.214133402476903,"BA.PIEN"
11.1522237688851,0.240690258340533,"BA.PIEN"
12.7453985930116,0.227319432184471,"BA.PIEN"
14.338573417138,0.247643983724613,"BA.PIEN"
15.9317482412645,0.255129402293856,"BA.PIEN"
17.5249230653909,0.278526119911641,"BA.PIEN"
19.1180978895174,0.279820223334231,"BA.PIEN"
20.7112727136438,0.28884382641819,"BA.PIEN"
22.3044475377703,0.296549432449097,"BA.PIEN"
23.8976223618967,0.317302676964349,"BA.PIEN"
25.4907971860232,0.33146309246755,"BA.PIEN"
27.0839720101496,0.318011302177393,"BA.PIEN"
28.6771468342761,0.310177046211051,"BA.PIEN"
30.2703216584025,0.315010276735835,"BA.PIEN"
31.863496482529,0.321237639320339,"BA.PIEN"
33.4566713066554,0.329475246822468,"BA.PIEN"
35.0498461307819,0.326036888421707,"BA.PIEN"
36.6430209549083,0.330347966933118,"BA.PIEN"
38.2361957790348,0.33025409166653,"BA.PIEN"
39.8293706031612,0.336017305915899,"BA.PIEN"
41.4225454272877,0.3377254539573,"BA.PIEN"
43.0157202514141,0.333253808097647,"BA.PIEN"
44.6088950755405,0.328562700138008,"BA.PIEN"
46.202069899667,0.328198356994633,"BA.PIEN"
47.7952447237934,0.322703429692094,"BA.PIEN"
49.3884195479199,0.340400278493475,"BA.PIEN"
50.9815943720463,0.341302433867238,"BA.PIEN"
52.5747691961728,0.342925855993697,"BA.PIEN"
54.1679440202992,0.343042114013151,"BA.PIEN"
55.7611188444257,0.343090536163838,"BA.PIEN"
57.3542936685521,0.343630281955716,"BA.PIEN"
58.9474684926786,0.34359768342515,"BA.PIEN"
60.540643316805,0.343031823040324,"BA.PIEN"
62.1338181409315,0.342093350676404,"BA.PIEN"
63.7269929650579,0.341864859811655,"BA.PIEN"
65.3201677891844,0.341301168473677,"BA.PIEN"
66.9133426133108,0.341230465232128,"BA.PIEN"
68.5065174374373,0.341301695708611,"BA.PIEN"
70.0996922615637,0.345350126926288,"BA.PIEN"
71.6928670856902,0.345587347991424,"BA.PIEN"
73.2860419098166,0.345692823899525,"BA.PIEN"
74.8792167339431,0.345692823899525,"BA.PIEN"
76.4723915580695,0.346797888570953,"BA.PIEN"
78.065566382196,0.347381116211487,"BA.PIEN"
79.6587412063224,0.347381116211487,"BA.PIEN"
0,0.0775637914378948,"QMD.PIEN"
1.75256870986561,0.0775637914378948,"QMD.PIEN"
3.50513741973122,0.0775637914378948,"QMD.PIEN"
5.25770612959682,0.0775637914378948,"QMD.PIEN"
7.01027483946243,0.0775637914378948,"QMD.PIEN"
8.76284354932804,0.0775637914378948,"QMD.PIEN"
10.5154122591936,0.0775637914378948,"QMD.PIEN"
12.2679809690593,0.0775637914378948,"QMD.PIEN"
14.0205496789249,0.0849512683869725,"QMD.PIEN"
15.7731183887905,0.0880384355708401,"QMD.PIEN"
17.5256870986561,0.120484215761829,"QMD.PIEN"
19.2782558085217,0.108245051859418,"QMD.PIEN"
21.0308245183873,0.13659598876069,"QMD.PIEN"
22.7833932282529,0.133366741241119,"QMD.PIEN"
24.5359619381185,0.13717051538221,"QMD.PIEN"
26.2885306479841,0.1201886400897,"QMD.PIEN"
28.0410993578497,0.122305852519551,"QMD.PIEN"
29.7936680677153,0.131700182823071,"QMD.PIEN"
31.5462367775809,0.1202131909875,"QMD.PIEN"
33.2988054874466,0.102930394639248,"QMD.PIEN"
35.0513741973122,0.107677408454837,"QMD.PIEN"
36.8039429071778,0.097652409802266,"QMD.PIEN"
38.5565116170434,0.0974141157597352,"QMD.PIEN"
40.309080326909,0.0959158227207502,"QMD.PIEN"
42.0616490367746,0.0878184599530888,"QMD.PIEN"
43.8142177466402,0.0831430368179943,"QMD.PIEN"
45.5667864565058,0.0911052716423061,"QMD.PIEN"
47.3193551663714,0.0865540031158851,"QMD.PIEN"
49.071923876237,0.0854231952846875,"QMD.PIEN"
50.8244925861026,0.078167102972327,"QMD.PIEN"
52.5770612959682,0.0831971737618308,"QMD.PIEN"
54.3296300058339,0.0741569786313351,"QMD.PIEN"
56.0821987156995,0.0857048376183559,"QMD.PIEN"
57.8347674255651,0.0698807798373704,"QMD.PIEN"
59.5873361354307,0.0698721704136583,"QMD.PIEN"
61.3399048452963,0.0698130571131657,"QMD.PIEN"
63.0924735551619,0.0704225364490223,"QMD.PIEN"
64.8450422650275,0.0704816418727097,"QMD.PIEN"
66.5976109748931,0.0727104839498224,"QMD.PIEN"
68.3501796847587,0.0705228480941297,"QMD.PIEN"
70.1027483946243,0.0705228480941297,"QMD.PIEN"
71.8553171044899,0.0705228480941297,"QMD.PIEN"
73.6078858143555,0.0705228480941297,"QMD.PIEN"
75.3604545242212,0.0705228480941297,"QMD.PIEN"
77.1130232340868,0.0705228480941297,"QMD.PIEN"
78.8655919439524,0.0705228480941297,"QMD.PIEN"
80.618160653818,0.0705228480941297,"QMD.PIEN"
82.3707293636836,0.0705228480941297,"QMD.PIEN"
84.1232980735492,0.0705228480941297,"QMD.PIEN"
85.8758667834148,0.0705228480941297,"QMD.PIEN"
87.6284354932804,0.0705228480941297,"QMD.PIEN"
0,0.108259514658825,"propBA.PIEN"
2,0.11885894037638,"propBA.PIEN"
4,0.10926041522894,"propBA.PIEN"
6,0.142548031325469,"propBA.PIEN"
8,0.141085080398757,"propBA.PIEN"
10,0.13634060346311,"propBA.PIEN"
12,0.133479154710372,"propBA.PIEN"
14,0.148875476942033,"propBA.PIEN"
16,0.151426155804845,"propBA.PIEN"
18,0.146815792839019,"propBA.PIEN"
20,0.150613894901227,"propBA.PIEN"
22,0.136449987011096,"propBA.PIEN"
24,0.133622270106695,"propBA.PIEN"
26,0.185710989967405,"propBA.PIEN"
28,0.152987982236239,"propBA.PIEN"
30,0.15228190188469,"propBA.PIEN"
