"value","yhat","var"
0,0.0553198712383629,"BA.ABLA"
1.08359488286301,0.402900301512079,"BA.ABLA"
2.16718976572602,0.523806450123116,"BA.ABLA"
3.25078464858904,0.553455340795095,"BA.ABLA"
4.33437953145205,0.563616875899952,"BA.ABLA"
5.41797441431506,0.542849107153253,"BA.ABLA"
6.50156929717807,0.574970736946984,"BA.ABLA"
7.58516418004108,0.587896989951758,"BA.ABLA"
8.6687590629041,0.575765773462232,"BA.ABLA"
9.75235394576711,0.551698599270616,"BA.ABLA"
10.8359488286301,0.567033433763664,"BA.ABLA"
11.9195437114931,0.576096586246698,"BA.ABLA"
13.0031385943561,0.571001113113507,"BA.ABLA"
14.0867334772192,0.578792558561463,"BA.ABLA"
15.1703283600822,0.57888905423874,"BA.ABLA"
16.2539232429452,0.556838445382007,"BA.ABLA"
17.3375181258082,0.575688502754022,"BA.ABLA"
18.4211130086712,0.574994486275375,"BA.ABLA"
19.5047078915342,0.570799047495367,"BA.ABLA"
20.5883027743972,0.574895733907606,"BA.ABLA"
21.6718976572602,0.569214093553491,"BA.ABLA"
22.7554925401233,0.578831670297134,"BA.ABLA"
23.8390874229863,0.57947857749724,"BA.ABLA"
24.9226823058493,0.579251052637888,"BA.ABLA"
26.0062771887123,0.579724683833965,"BA.ABLA"
27.0898720715753,0.578015251086914,"BA.ABLA"
28.1734669544383,0.579827691110031,"BA.ABLA"
29.2570618373013,0.570156180529663,"BA.ABLA"
30.3406567201643,0.567960047362438,"BA.ABLA"
31.4242516030273,0.563799430944934,"BA.ABLA"
32.5078464858904,0.561976113549914,"BA.ABLA"
33.5914413687534,0.561874540281842,"BA.ABLA"
34.6750362516164,0.561999657043134,"BA.ABLA"
35.7586311344794,0.562501407322617,"BA.ABLA"
36.8422260173424,0.562534368654506,"BA.ABLA"
37.9258209002054,0.561225072086536,"BA.ABLA"
39.0094157830684,0.56121983809215,"BA.ABLA"
40.0930106659314,0.561167263708501,"BA.ABLA"
41.1766055487945,0.561269309822428,"BA.ABLA"
42.2602004316575,0.560981196699981,"BA.ABLA"
43.3437953145205,0.561010125147013,"BA.ABLA"
44.4273901973835,0.561010125147013,"BA.ABLA"
45.5109850802465,0.560935463119311,"BA.ABLA"
46.5945799631095,0.561340594852028,"BA.ABLA"
47.6781748459725,0.561340594852028,"BA.ABLA"
48.7617697288355,0.561340594852028,"BA.ABLA"
49.8453646116985,0.561187163829841,"BA.ABLA"
50.9289594945616,0.560724368822857,"BA.ABLA"
52.0125543774246,0.560724368822857,"BA.ABLA"
53.0961492602876,0.560724368822857,"BA.ABLA"
54.1797441431506,0.552716958120617,"BA.ABLA"
0,0.232964455862073,"QMD.ABLA"
1.33096,0.232964455862073,"QMD.ABLA"
2.66192,0.232964455862073,"QMD.ABLA"
3.99288,0.232964455862073,"QMD.ABLA"
5.32384,0.232964455862073,"QMD.ABLA"
6.6548,0.249913833973591,"QMD.ABLA"
7.98576,0.249913833973591,"QMD.ABLA"
9.31672,0.249913833973591,"QMD.ABLA"
10.64768,0.249913833973591,"QMD.ABLA"
11.97864,0.249913833973591,"QMD.ABLA"
13.3096,0.324641594964909,"QMD.ABLA"
14.64056,0.378775852598659,"QMD.ABLA"
15.97152,0.453186767222277,"QMD.ABLA"
17.30248,0.46223300487941,"QMD.ABLA"
18.63344,0.497860905546793,"QMD.ABLA"
19.9644,0.485059867325566,"QMD.ABLA"
21.29536,0.495419527309639,"QMD.ABLA"
22.62632,0.496641334220902,"QMD.ABLA"
23.95728,0.491157611822569,"QMD.ABLA"
25.28824,0.493264081388124,"QMD.ABLA"
26.6192,0.496054371352799,"QMD.ABLA"
27.95016,0.495849896196318,"QMD.ABLA"
29.28112,0.481867517073737,"QMD.ABLA"
30.61208,0.482749366602495,"QMD.ABLA"
31.94304,0.470239207689286,"QMD.ABLA"
33.274,0.445419405589244,"QMD.ABLA"
34.60496,0.39452619126558,"QMD.ABLA"
35.93592,0.375460757703775,"QMD.ABLA"
37.26688,0.378635764307108,"QMD.ABLA"
38.59784,0.371563354988418,"QMD.ABLA"
39.9288,0.364956079050656,"QMD.ABLA"
41.25976,0.358989525095973,"QMD.ABLA"
42.59072,0.341455234252225,"QMD.ABLA"
43.92168,0.324518113867165,"QMD.ABLA"
45.25264,0.318704441143055,"QMD.ABLA"
46.5836,0.316195221709932,"QMD.ABLA"
47.91456,0.314864369423242,"QMD.ABLA"
49.24552,0.314058484134031,"QMD.ABLA"
50.57648,0.293887630008811,"QMD.ABLA"
51.90744,0.282831613220272,"QMD.ABLA"
53.2384,0.250910576219118,"QMD.ABLA"
54.56936,0.250910576219118,"QMD.ABLA"
55.90032,0.249317660382797,"QMD.ABLA"
57.23128,0.233609985614909,"QMD.ABLA"
58.56224,0.229223238525085,"QMD.ABLA"
59.8932,0.229223238525085,"QMD.ABLA"
61.22416,0.229223238525085,"QMD.ABLA"
62.55512,0.229223238525085,"QMD.ABLA"
63.88608,0.229223238525085,"QMD.ABLA"
65.21704,0.229223238525085,"QMD.ABLA"
66.548,0.229223238525085,"QMD.ABLA"
0,0.238821594278526,"propBA.ABLA"
2,0.424140002842156,"propBA.ABLA"
4,0.453093296549396,"propBA.ABLA"
6,0.467459921526456,"propBA.ABLA"
8,0.448781945716597,"propBA.ABLA"
10,0.415895369406824,"propBA.ABLA"
12,0.459711328904148,"propBA.ABLA"
14,0.459612958648877,"propBA.ABLA"
16,0.480806041762694,"propBA.ABLA"
18,0.474378319386195,"propBA.ABLA"
