"value","yhat","var","method"
0,0.105850771156511,"BA.PICO","PD"
0.482823953893996,0.125136327121281,"BA.PICO","PD"
0.965647907787992,0.152848305440547,"BA.PICO","PD"
1.44847186168199,0.154265849592471,"BA.PICO","PD"
1.93129581557598,0.171053991520619,"BA.PICO","PD"
2.41411976946998,0.279359894777541,"BA.PICO","PD"
2.89694372336398,0.348157542714333,"BA.PICO","PD"
3.37976767725797,0.374693984568618,"BA.PICO","PD"
3.86259163115197,0.369538325575556,"BA.PICO","PD"
4.34541558504596,0.368912072428874,"BA.PICO","PD"
4.82823953893996,0.403842273026761,"BA.PICO","PD"
5.31106349283396,0.397382875068827,"BA.PICO","PD"
5.79388744672795,0.398678790027324,"BA.PICO","PD"
6.27671140062195,0.415011824023683,"BA.PICO","PD"
6.75953535451594,0.439401243155729,"BA.PICO","PD"
7.24235930840994,0.451610136651888,"BA.PICO","PD"
7.72518326230394,0.458874690707736,"BA.PICO","PD"
8.20800721619793,0.442261529941387,"BA.PICO","PD"
8.69083117009193,0.444621929164299,"BA.PICO","PD"
9.17365512398592,0.443571080660525,"BA.PICO","PD"
9.65647907787992,0.446100069173658,"BA.PICO","PD"
10.1393030317739,0.456250341893155,"BA.PICO","PD"
10.6221269856679,0.45884631837814,"BA.PICO","PD"
11.1049509395619,0.45354142319535,"BA.PICO","PD"
11.5877748934559,0.457254386701771,"BA.PICO","PD"
12.0705988473499,0.447880438262467,"BA.PICO","PD"
12.5534228012439,0.458326125556239,"BA.PICO","PD"
13.0362467551379,0.457839177028498,"BA.PICO","PD"
13.5190707090319,0.456540958019057,"BA.PICO","PD"
14.0018946629259,0.466965329755363,"BA.PICO","PD"
14.4847186168199,0.469047369807564,"BA.PICO","PD"
14.9675425707139,0.461360565607578,"BA.PICO","PD"
15.4503665246079,0.472046642710048,"BA.PICO","PD"
15.9331904785019,0.468692229649096,"BA.PICO","PD"
16.4160144323959,0.486793053283742,"BA.PICO","PD"
16.8988383862899,0.499919746968255,"BA.PICO","PD"
17.3816623401839,0.499904891218259,"BA.PICO","PD"
17.8644862940779,0.495799780298574,"BA.PICO","PD"
18.3473102479718,0.497418854096692,"BA.PICO","PD"
18.8301342018658,0.495381944195873,"BA.PICO","PD"
19.3129581557598,0.495230375165718,"BA.PICO","PD"
19.7957821096538,0.491931801304536,"BA.PICO","PD"
20.2786060635478,0.48649357625685,"BA.PICO","PD"
20.7614300174418,0.492089601659227,"BA.PICO","PD"
21.2442539713358,0.492896717780803,"BA.PICO","PD"
21.7270779252298,0.499738068090509,"BA.PICO","PD"
22.2099018791238,0.498293693144904,"BA.PICO","PD"
22.6927258330178,0.497051328177173,"BA.PICO","PD"
23.1755497869118,0.497495641509464,"BA.PICO","PD"
23.6583737408058,0.501222785692937,"BA.PICO","PD"
24.1411976946998,0.499166865518476,"BA.PICO","PD"
0,-0.283794583353059,"BA.PICO","ALE"
0.253484120510302,-0.248869318235432,"BA.PICO","ALE"
0.399742348188809,-0.269879431992126,"BA.PICO","ALE"
0.583525870758556,-0.211940508976886,"BA.PICO","ALE"
0.781249512916413,-0.193968776496659,"BA.PICO","ALE"
0.962169659570764,-0.157265367113353,"BA.PICO","ALE"
1.25551498690329,-0.159029132439156,"BA.PICO","ALE"
1.51939768310634,-0.154636860549269,"BA.PICO","ALE"
1.77906066743408,-0.181092360925171,"BA.PICO","ALE"
2.17330231978542,-0.135331453643684,"BA.PICO","ALE"
2.56995523606551,0.111841771013087,"BA.PICO","ALE"
3.08355445289019,0.155701075312687,"BA.PICO","ALE"
3.62857545278645,0.164677521682945,"BA.PICO","ALE"
4.4048517338498,0.147114371002348,"BA.PICO","ALE"
5.12943654444049,0.215923277178581,"BA.PICO","ALE"
6.15075752226351,0.233829662774515,"BA.PICO","ALE"
7.0809025827805,0.289345100614809,"BA.PICO","ALE"
8.07313768946292,0.312297065933041,"BA.PICO","ALE"
9.17764727282797,0.332047521883218,"BA.PICO","ALE"
10.4002334367042,0.3828843789672,"BA.PICO","ALE"
11.2911201063812,0.374664707754671,"BA.PICO","ALE"
12.6103075314031,0.381389720262524,"BA.PICO","ALE"
14.0826855678988,0.38340811499412,"BA.PICO","ALE"
15.6964239522176,0.392401034664723,"BA.PICO","ALE"
17.3341242718285,0.425152585400643,"BA.PICO","ALE"
18.9968414547001,0.421613783965362,"BA.PICO","ALE"
21.1222952558993,0.419522395655074,"BA.PICO","ALE"
23.3998093886056,0.418674967293593,"BA.PICO","ALE"
25.7341389276332,0.415236691988452,"BA.PICO","ALE"
28.9157263296268,0.343594857835384,"BA.PICO","ALE"
35.3091172847212,0.397447811040985,"BA.PICO","ALE"
50.6542502233184,0.410672051504691,"BA.PICO","ALE"
0,0.105678456112696,"QMD.PICO","PD"
1.14808,0.105678456112696,"QMD.PICO","PD"
2.29616,0.105678456112696,"QMD.PICO","PD"
3.44424,0.105678456112696,"QMD.PICO","PD"
4.59232,0.105678456112696,"QMD.PICO","PD"
5.7404,0.105678456112696,"QMD.PICO","PD"
6.88848,0.105678456112696,"QMD.PICO","PD"
8.03656,0.105678456112696,"QMD.PICO","PD"
9.18464,0.105678456112696,"QMD.PICO","PD"
10.33272,0.105678456112696,"QMD.PICO","PD"
11.4808,0.105678456112696,"QMD.PICO","PD"
12.62888,0.105678456112696,"QMD.PICO","PD"
13.77696,0.109478900669018,"QMD.PICO","PD"
14.92504,0.163291201352344,"QMD.PICO","PD"
16.07312,0.374448081405571,"QMD.PICO","PD"
17.2212,0.412752785570257,"QMD.PICO","PD"
